task,features,metric,mean,std
MoleculeACE,fp,macro_rmse,0.7374,0.0814
MoleculeACE,fp+desc,macro_rmse,0.7324,0.0839
MoleculeACE,CheMel,macro_rmse,0.7183,0.0833
MoleculeACE,fp+CheMel,macro_rmse,0.7197,0.0832
MoleculeACE,fp+desc+CheMel,macro_rmse,0.7121,0.0799
