embedding,mode,klass,pair_id,effect,n_live_dims
Morgan r3-counts,ring_size,A,ring_size_092,0.30953316345490856,2048
Morgan r3-counts,ring_size,A,ring_size_093,0.2949440714021046,2048
Morgan r3-counts,ring_size,A,ring_size_094,0.2949440714021046,2048
Morgan r3-counts,ring_size,A,ring_size_095,0.2867542144133833,2048
Morgan r3-counts,ring_size,A,ring_size_096,0.2949440714021046,2048
Morgan r3-counts,ring_size,A,ring_size_097,0.1825343171364693,2048
Morgan r3-counts,ring_size,A,ring_size_098,0.2949440714021046,2048
Morgan r3-counts,ring_size,A,ring_size_099,0.2949440714021046,2048
Morgan r3-counts,regioisomer,A,regioisomer_000,0.53647161919542,2048
Morgan r3-counts,regioisomer,A,regioisomer_001,0.586660739867788,2048
Morgan r3-counts,regioisomer,A,regioisomer_002,0.704374974680163,2048
Morgan r3-counts,regioisomer,A,regioisomer_003,0.7862921867508358,2048
Morgan r3-counts,regioisomer,A,regioisomer_004,0.5704896840647675,2048
Morgan r3-counts,regioisomer,A,regioisomer_005,0.5799138007139394,2048
Morgan r3-counts,regioisomer,A,regioisomer_006,0.7800381480578695,2048
Morgan r3-counts,regioisomer,A,regioisomer_007,0.8418439368820264,2048
Morgan r3-counts,regioisomer,A,regioisomer_008,0.8001656672259654,2048
Morgan r3-counts,regioisomer,A,regioisomer_009,0.6935828453159605,2048
Morgan r3-counts,regioisomer,A,regioisomer_010,0.6360326172584175,2048
Morgan r3-counts,regioisomer,A,regioisomer_011,0.6370774893869138,2048
Morgan r3-counts,regioisomer,A,regioisomer_012,0.6257513577902462,2048
Morgan r3-counts,regioisomer,A,regioisomer_013,0.5697424370874375,2048
Morgan r3-counts,regioisomer,A,regioisomer_014,0.6279058499512732,2048
Morgan r3-counts,regioisomer,A,regioisomer_015,0.6134120818718555,2048
Morgan r3-counts,regioisomer,A,regioisomer_016,0.5443830956925955,2048
Morgan r3-counts,regioisomer,A,regioisomer_017,0.6061515745474183,2048
Morgan r3-counts,regioisomer,A,regioisomer_018,0.6525811523926749,2048
Morgan r3-counts,regioisomer,A,regioisomer_019,0.7328811911927704,2048
Morgan r3-counts,regioisomer,A,regioisomer_020,0.6829127139887264,2048
Morgan r3-counts,regioisomer,A,regioisomer_021,0.9290556934345813,2048
Morgan r3-counts,regioisomer,A,regioisomer_022,0.6714535319710945,2048
Morgan r3-counts,regioisomer,A,regioisomer_023,0.7001217350047652,2048
Morgan r3-counts,regioisomer,A,regioisomer_024,0.6520484522788933,2048
Morgan r3-counts,regioisomer,A,regioisomer_025,0.6240767244643857,2048
Morgan r3-counts,regioisomer,A,regioisomer_026,0.624373736081919,2048
Morgan r3-counts,regioisomer,A,regioisomer_027,0.690451001599733,2048
Morgan r3-counts,regioisomer,A,regioisomer_028,0.7249381859559959,2048
Morgan r3-counts,regioisomer,A,regioisomer_029,0.6292473624387924,2048
Morgan r3-counts,regioisomer,A,regioisomer_030,0.5909088266562152,2048
Morgan r3-counts,regioisomer,A,regioisomer_031,0.6812173219594244,2048
Morgan r3-counts,regioisomer,A,regioisomer_032,0.5821329141778151,2048
Morgan r3-counts,regioisomer,A,regioisomer_033,0.5632922210810475,2048
Morgan r3-counts,regioisomer,A,regioisomer_034,0.668364612107976,2048
Morgan r3-counts,regioisomer,A,regioisomer_035,0.6815531187575583,2048
Morgan r3-counts,regioisomer,A,regioisomer_036,0.5934961119503768,2048
Morgan r3-counts,regioisomer,A,regioisomer_037,0.5760224082435483,2048
Morgan r3-counts,regioisomer,A,regioisomer_038,0.705245672095438,2048
Morgan r3-counts,regioisomer,A,regioisomer_039,0.6310052571767532,2048
Morgan r3-counts,regioisomer,A,regioisomer_040,0.6968951239944022,2048
Morgan r3-counts,regioisomer,A,regioisomer_041,0.7372999081124063,2048
Morgan r3-counts,regioisomer,A,regioisomer_042,0.5810746079538577,2048
Morgan r3-counts,regioisomer,A,regioisomer_043,0.618021320227467,2048
Morgan r3-counts,regioisomer,A,regioisomer_044,0.56043338997171,2048
Morgan r3-counts,regioisomer,A,regioisomer_045,0.7498531505193184,2048
Morgan r3-counts,regioisomer,A,regioisomer_046,0.7778741216098758,2048
Morgan r3-counts,regioisomer,A,regioisomer_047,0.47774688495000656,2048
Morgan r3-counts,regioisomer,A,regioisomer_048,0.4840711445291021,2048
Morgan r3-counts,regioisomer,A,regioisomer_049,0.6571688544398848,2048
Morgan r3-counts,regioisomer,A,regioisomer_050,0.71255692329804,2048
Morgan r3-counts,regioisomer,A,regioisomer_051,0.6525811523926749,2048
Morgan r3-counts,regioisomer,A,regioisomer_052,0.8340958441451013,2048
Morgan r3-counts,regioisomer,A,regioisomer_053,0.7424737107708143,2048
Morgan r3-counts,regioisomer,A,regioisomer_054,0.7048570656667426,2048
Morgan r3-counts,regioisomer,A,regioisomer_055,0.5463329968487932,2048
Morgan r3-counts,regioisomer,A,regioisomer_056,0.7227765781934987,2048
Morgan r3-counts,regioisomer,A,regioisomer_057,0.7135941066376917,2048
Morgan r3-counts,regioisomer,A,regioisomer_058,0.5874239710138494,2048
Morgan r3-counts,regioisomer,A,regioisomer_059,0.728932803313609,2048
Morgan r3-counts,regioisomer,A,regioisomer_060,0.620990780336799,2048
Morgan r3-counts,regioisomer,A,regioisomer_061,0.7465734300169549,2048
Morgan r3-counts,regioisomer,A,regioisomer_062,0.6793334460331816,2048
Morgan r3-counts,regioisomer,A,regioisomer_063,0.45586446467210257,2048
Morgan r3-counts,regioisomer,A,regioisomer_064,0.5149687796266453,2048
Morgan r3-counts,regioisomer,A,regioisomer_065,0.67208528458974,2048
Morgan r3-counts,regioisomer,A,regioisomer_066,0.7443079566103589,2048
Morgan r3-counts,regioisomer,A,regioisomer_067,0.6247317707009817,2048
Morgan r3-counts,regioisomer,A,regioisomer_068,0.6065684342592405,2048
Morgan r3-counts,regioisomer,A,regioisomer_069,0.6844750245654304,2048
Morgan r3-counts,regioisomer,A,regioisomer_070,0.5732958392266001,2048
Morgan r3-counts,regioisomer,A,regioisomer_071,0.6613499040447671,2048
Morgan r3-counts,regioisomer,A,regioisomer_072,0.6812062452602106,2048
Morgan r3-counts,regioisomer,A,regioisomer_073,0.6918388842221357,2048
Morgan r3-counts,regioisomer,A,regioisomer_074,0.694019844038628,2048
Morgan r3-counts,regioisomer,A,regioisomer_075,0.6556610833510521,2048
Morgan r3-counts,regioisomer,A,regioisomer_076,0.6909528352749806,2048
Morgan r3-counts,regioisomer,A,regioisomer_077,0.6835028037075166,2048
Morgan r3-counts,regioisomer,A,regioisomer_078,0.7349500400921537,2048
Morgan r3-counts,regioisomer,A,regioisomer_079,0.7259999356732749,2048
Morgan r3-counts,regioisomer,A,regioisomer_080,0.5479576106749118,2048
Morgan r3-counts,regioisomer,A,regioisomer_081,0.7098590419873421,2048
Morgan r3-counts,regioisomer,A,regioisomer_082,0.608795988848548,2048
Morgan r3-counts,regioisomer,A,regioisomer_083,0.6471600894254499,2048
Morgan r3-counts,regioisomer,A,regioisomer_084,0.6987248860408387,2048
Morgan r3-counts,regioisomer,A,regioisomer_085,0.661469711859685,2048
Morgan r3-counts,regioisomer,A,regioisomer_086,0.7260953902456695,2048
Morgan r3-counts,regioisomer,A,regioisomer_087,0.6428895362704866,2048
Morgan r3-counts,regioisomer,A,regioisomer_088,0.6633729024594757,2048
Morgan r3-counts,regioisomer,A,regioisomer_089,0.5938116165514512,2048
Morgan r3-counts,regioisomer,A,regioisomer_090,0.6233450006978736,2048
Morgan r3-counts,regioisomer,A,regioisomer_091,0.6975502996599713,2048
Morgan r3-counts,regioisomer,A,regioisomer_092,0.7359867064684138,2048
Morgan r3-counts,regioisomer,A,regioisomer_093,0.8494990415816077,2048
Morgan r3-counts,regioisomer,A,regioisomer_094,0.534270720647172,2048
Morgan r3-counts,regioisomer,A,regioisomer_095,0.6969327737390322,2048
Morgan r3-counts,regioisomer,A,regioisomer_096,0.47774688495000656,2048
Morgan r3-counts,regioisomer,A,regioisomer_097,0.6757937000108561,2048
Morgan r3-counts,regioisomer,A,regioisomer_098,0.7713552178246549,2048
Morgan r3-counts,regioisomer,A,regioisomer_099,0.692922035651808,2048
Morgan r3-counts,matched_mw,A,matched_mw_000,0.49644273981499537,2048
Morgan r3-counts,matched_mw,A,matched_mw_001,0.4488781671231473,2048
Morgan r3-counts,matched_mw,A,matched_mw_002,0.5429675604649425,2048
Morgan r3-counts,matched_mw,A,matched_mw_003,0.4373296840168227,2048
Morgan r3-counts,matched_mw,A,matched_mw_004,0.8340604913657467,2048
Morgan r3-counts,matched_mw,A,matched_mw_005,0.5974006742403543,2048
Morgan r3-counts,matched_mw,A,matched_mw_006,0.7969353504152299,2048
Morgan r3-counts,matched_mw,A,matched_mw_007,0.5058269713337398,2048
Morgan r3-counts,matched_mw,A,matched_mw_008,0.8064030111267396,2048
Morgan r3-counts,matched_mw,A,matched_mw_009,0.8958303438215387,2048
Morgan r3-counts,matched_mw,A,matched_mw_010,0.531059459401124,2048
Morgan r3-counts,matched_mw,A,matched_mw_011,0.5238846262667184,2048
Morgan r3-counts,matched_mw,A,matched_mw_012,0.5192033521521989,2048
Morgan r3-counts,matched_mw,A,matched_mw_013,0.6483588698741544,2048
Morgan r3-counts,matched_mw,A,matched_mw_014,0.65003331972813,2048
Morgan r3-counts,matched_mw,A,matched_mw_015,0.5942186867604285,2048
Morgan r3-counts,matched_mw,A,matched_mw_016,0.5134362365292128,2048
Morgan r3-counts,matched_mw,A,matched_mw_017,0.6873384994613629,2048
Morgan r3-counts,matched_mw,A,matched_mw_018,0.6659208500179398,2048
Morgan r3-counts,matched_mw,A,matched_mw_019,0.6336808467970819,2048
Morgan r3-counts,matched_mw,A,matched_mw_020,0.4812632671957113,2048
Morgan r3-counts,matched_mw,A,matched_mw_021,0.6559384086203746,2048
Morgan r3-counts,matched_mw,A,matched_mw_022,0.7981621016328491,2048
Morgan r3-counts,matched_mw,A,matched_mw_023,0.7558750094706937,2048
Morgan r3-counts,matched_mw,A,matched_mw_024,0.86329508097381,2048
Morgan r3-counts,matched_mw,A,matched_mw_025,0.9504674018144483,2048
Morgan r3-counts,matched_mw,A,matched_mw_026,0.763382371475661,2048
Morgan r3-counts,matched_mw,A,matched_mw_027,0.6975050935629917,2048
Morgan r3-counts,matched_mw,A,matched_mw_028,0.7347518361024498,2048
Morgan r3-counts,matched_mw,A,matched_mw_029,0.7037490445230927,2048
Morgan r3-counts,matched_mw,A,matched_mw_030,0.7115024806302173,2048
Morgan r3-counts,matched_mw,A,matched_mw_031,0.5329616070541416,2048
Morgan r3-counts,matched_mw,A,matched_mw_032,0.8225417076796152,2048
Morgan r3-counts,matched_mw,A,matched_mw_033,0.8860131306829864,2048
Morgan r3-counts,matched_mw,A,matched_mw_034,0.6416782570559568,2048
Morgan r3-counts,matched_mw,A,matched_mw_035,0.6660225380881968,2048
Morgan r3-counts,matched_mw,A,matched_mw_036,0.8695013519968571,2048
Morgan r3-counts,matched_mw,A,matched_mw_037,0.49137827153443014,2048
Morgan r3-counts,matched_mw,A,matched_mw_038,0.792685347920492,2048
Morgan r3-counts,matched_mw,A,matched_mw_039,0.6488094415556759,2048
Morgan r3-counts,matched_mw,A,matched_mw_040,0.5425972737669723,2048
Morgan r3-counts,matched_mw,A,matched_mw_041,0.6528080688832585,2048
Morgan r3-counts,matched_mw,A,matched_mw_042,0.8012114591551662,2048
Morgan r3-counts,matched_mw,A,matched_mw_043,0.7413123698734393,2048
Morgan r3-counts,matched_mw,A,matched_mw_044,0.8499985958960147,2048
Morgan r3-counts,matched_mw,A,matched_mw_045,0.8120927117280948,2048
Morgan r3-counts,matched_mw,A,matched_mw_046,0.9325480800832686,2048
Morgan r3-counts,matched_mw,A,matched_mw_047,0.8051772958621668,2048
Morgan r3-counts,matched_mw,A,matched_mw_048,0.7538031071725052,2048
Morgan r3-counts,matched_mw,A,matched_mw_049,0.7772867097343468,2048
Morgan r3-counts,matched_mw,A,matched_mw_050,0.6178200191772149,2048
Morgan r3-counts,matched_mw,A,matched_mw_051,0.8420378641230494,2048
Morgan r3-counts,matched_mw,A,matched_mw_052,0.9918947002928167,2048
Morgan r3-counts,matched_mw,A,matched_mw_053,0.9422493067264256,2048
Morgan r3-counts,matched_mw,A,matched_mw_054,0.6244808472895845,2048
Morgan r3-counts,matched_mw,A,matched_mw_055,0.896905927055645,2048
Morgan r3-counts,matched_mw,A,matched_mw_056,1.1409471396112212,2048
Morgan r3-counts,matched_mw,A,matched_mw_057,0.7659658915591939,2048
Morgan r3-counts,matched_mw,A,matched_mw_058,0.6620078974135079,2048
Morgan r3-counts,matched_mw,A,matched_mw_059,0.7882987279878539,2048
Morgan r3-counts,matched_mw,A,matched_mw_060,0.8885253359412085,2048
Morgan r3-counts,matched_mw,A,matched_mw_061,0.6069624348018898,2048
Morgan r3-counts,matched_mw,A,matched_mw_062,0.7095923649037227,2048
Morgan r3-counts,matched_mw,A,matched_mw_063,0.6335063768899544,2048
Morgan r3-counts,matched_mw,A,matched_mw_064,0.8273469690760941,2048
Morgan r3-counts,matched_mw,A,matched_mw_065,0.8332083346860889,2048
Morgan r3-counts,matched_mw,A,matched_mw_066,0.6626382628738747,2048
Morgan r3-counts,matched_mw,A,matched_mw_067,0.7446595262937852,2048
Morgan r3-counts,matched_mw,A,matched_mw_068,0.9374331194936256,2048
Morgan r3-counts,matched_mw,A,matched_mw_069,0.9392769006281766,2048
Morgan r3-counts,matched_mw,A,matched_mw_070,0.6831055622952228,2048
Morgan r3-counts,matched_mw,A,matched_mw_071,0.8835919663809275,2048
Morgan r3-counts,matched_mw,A,matched_mw_072,0.7880936613565176,2048
Morgan r3-counts,matched_mw,A,matched_mw_073,0.7675444692407104,2048
Morgan r3-counts,matched_mw,A,matched_mw_074,0.7510789828519686,2048
Morgan r3-counts,matched_mw,A,matched_mw_075,0.9493545718821019,2048
Morgan r3-counts,matched_mw,A,matched_mw_076,0.9397005192143887,2048
Morgan r3-counts,matched_mw,A,matched_mw_077,0.7124541574469903,2048
Morgan r3-counts,matched_mw,A,matched_mw_078,0.7113396829264406,2048
Morgan r3-counts,matched_mw,A,matched_mw_079,0.6909275589455325,2048
Morgan r3-counts,matched_mw,A,matched_mw_080,0.8351010741249046,2048
Morgan r3-counts,matched_mw,A,matched_mw_081,0.9620170959374883,2048
Morgan r3-counts,matched_mw,A,matched_mw_082,0.9413611481573668,2048
Morgan r3-counts,matched_mw,A,matched_mw_083,1.171150746453952,2048
Morgan r3-counts,matched_mw,A,matched_mw_084,0.7857460827105055,2048
Morgan r3-counts,matched_mw,A,matched_mw_085,0.6848783802588769,2048
Morgan r3-counts,matched_mw,A,matched_mw_086,0.7158886454999772,2048
Morgan r3-counts,matched_mw,A,matched_mw_087,0.8159913334066101,2048
Morgan r3-counts,matched_mw,A,matched_mw_088,0.8320282727586596,2048
Morgan r3-counts,matched_mw,A,matched_mw_089,0.8999918326440944,2048
Morgan r3-counts,matched_mw,A,matched_mw_090,0.7410686197422189,2048
Morgan r3-counts,matched_mw,A,matched_mw_091,1.053898050451758,2048
Morgan r3-counts,matched_mw,A,matched_mw_092,1.0143912490978682,2048
Morgan r3-counts,matched_mw,A,matched_mw_093,0.6701649727865204,2048
Morgan r3-counts,matched_mw,A,matched_mw_094,0.7943413760285686,2048
Morgan r3-counts,matched_mw,A,matched_mw_095,0.7423120359777171,2048
Morgan r3-counts,matched_mw,A,matched_mw_096,1.0968957385104376,2048
Morgan r3-counts,matched_mw,A,matched_mw_097,0.8096732223581095,2048
Morgan r3-counts,matched_mw,A,matched_mw_098,0.9516384198794756,2048
Morgan r3-counts,matched_mw,A,matched_mw_099,1.159264654782892,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_000,1.2021667195490395,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_001,1.2370612557714076,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_002,1.07857770653097,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_003,0.4001659430747506,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_004,1.0774911591263578,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_005,1.1475900502764942,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_006,1.122952934110686,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_007,1.3532126918722094,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_008,1.2295181175716403,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_009,1.3269992424610384,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_010,1.229152798856304,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_011,1.0251740195910735,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_012,0.8507715665048435,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_013,1.2769309409478369,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_014,0.7233966918927743,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_015,1.2988939616383721,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_016,1.3531931264526726,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_017,1.2573762394908217,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_018,1.345489863974259,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_019,0.5762655793918041,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_020,1.3148636517492605,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_021,1.0159112704710112,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_022,1.3848034040706794,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_023,1.017184394132905,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_024,1.1856164207068514,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_025,1.0605768485077687,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_026,1.1843558158027494,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_027,0.8980450997818261,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_028,1.0439022178834347,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_029,1.154215470269265,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_030,1.39933885276393,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_031,1.194166706736753,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_032,1.2826671880384002,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_033,1.1166046468432735,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_034,1.4102567600914255,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_035,1.2255901701518535,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_036,1.1314366595626668,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_037,1.2533813305423454,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_038,1.163456800275292,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_039,1.3589782450662546,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_040,1.5407771806975745,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_041,0.9612989738480564,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_042,1.2404927167637867,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_043,0.5930541737876771,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_044,1.295308712928104,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_045,1.4992044899361463,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_046,1.2334677691662943,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_047,1.1713207171717401,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_048,1.220543522238138,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_049,1.2273904759392757,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_050,1.269031838084199,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_051,1.1744007551952607,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_052,1.2788290027993041,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_053,1.186809899245014,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_054,1.3093741548186508,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_055,1.1011953214853973,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_056,1.066057113376996,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_057,1.168551611122953,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_058,1.0995160328904556,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_059,1.0464270645033222,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_060,1.1917245115615342,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_061,1.4498181569458986,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_062,1.3176756887151932,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_063,1.5418580153619992,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_064,1.2645878598259181,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_065,1.3231936296089237,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_066,1.3163674677973844,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_067,1.2766252018436517,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_068,1.1179545863548563,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_069,1.1755040738863751,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_070,1.5659872043580934,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_071,1.1911212039559032,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_072,1.0573697610082236,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_073,1.092180393730846,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_074,1.433301080193832,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_075,1.2744064544118892,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_076,0.5173182677663526,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_077,0.7602038680265089,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_078,1.3401150088327607,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_079,1.2777586860899646,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_080,1.433703889035656,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_081,1.2669746125030223,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_082,1.3320683383523835,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_083,1.0707398988935886,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_084,1.056001364245169,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_085,1.2054914507324017,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_086,1.0568803566786669,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_087,1.3878195838764027,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_088,0.8219196413724875,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_089,1.3916876762416626,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_090,1.3677387165322477,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_091,1.587833062880786,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_092,1.1913025131209318,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_093,0.7460938808667418,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_094,1.387258935739618,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_095,1.2863576569898751,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_096,1.304610853282324,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_097,1.2976518255506186,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_098,1.4699532742493966,2048
Morgan r3-counts,matched_descriptors,A,matched_descriptors_099,1.3534186411024407,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_000,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_001,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_002,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_003,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_004,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_005,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_006,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_007,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_008,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_009,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_010,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_011,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_012,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_013,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_014,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_015,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_016,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_017,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_018,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_019,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_020,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_021,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_022,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_023,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_024,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_025,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_026,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_027,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_028,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_029,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_030,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_031,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_032,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_033,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_034,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_035,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_036,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_037,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_038,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_039,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_040,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_041,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_042,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_043,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_044,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_045,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_046,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_047,0.0,2048
Morgan r3-counts,smiles_enumeration,B,smiles_enumeration_048,0.0,2048
