arm,task,task_type,fraction,pct,n_train,subsample_seed,head_seed,metric,split,value
random,HIV,classification,0.1,10,3290,2,2,roc_auc,train,0.9314849074975657
random,HIV,classification,0.1,10,3290,2,2,nef1,test,0.2857142857142857
random,HIV,classification,0.1,10,3290,2,3,roc_auc,test,0.7154386913613627
random,HIV,classification,0.1,10,3290,2,3,roc_auc,train,0.881419182083739
random,HIV,classification,0.1,10,3290,2,3,nef1,test,0.40476190476190477
random,HIV,classification,0.1,10,3290,2,4,roc_auc,test,0.6869927963073834
random,HIV,classification,0.1,10,3290,2,4,roc_auc,train,0.9188924050632911
random,HIV,classification,0.1,10,3290,2,4,nef1,test,0.30952380952380953
random,HIV,classification,0.25,25,8225,0,0,roc_auc,test,0.7413217713744954
random,HIV,classification,0.25,25,8225,0,0,roc_auc,train,0.8360164037854888
random,HIV,classification,0.25,25,8225,0,0,nef1,test,0.40476190476190477
random,HIV,classification,0.25,25,8225,0,1,roc_auc,test,0.7323606095135095
random,HIV,classification,0.25,25,8225,0,1,roc_auc,train,0.861290010515247
random,HIV,classification,0.25,25,8225,0,1,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,0,2,roc_auc,test,0.7452866992410051
random,HIV,classification,0.25,25,8225,0,2,roc_auc,train,0.9264639327024186
random,HIV,classification,0.25,25,8225,0,2,nef1,test,0.35714285714285715
random,HIV,classification,0.25,25,8225,0,3,roc_auc,test,0.7444050676915352
random,HIV,classification,0.25,25,8225,0,3,roc_auc,train,0.8715949526813881
random,HIV,classification,0.25,25,8225,0,3,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,0,4,roc_auc,test,0.7491106433109949
random,HIV,classification,0.25,25,8225,0,4,roc_auc,train,0.9159129337539431
random,HIV,classification,0.25,25,8225,0,4,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,1,0,roc_auc,test,0.688213368353966
random,HIV,classification,0.25,25,8225,1,0,roc_auc,train,0.8910511665334161
random,HIV,classification,0.25,25,8225,1,0,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,1,1,roc_auc,test,0.7045771451746847
random,HIV,classification,0.25,25,8225,1,1,roc_auc,train,0.920303863348696
random,HIV,classification,0.25,25,8225,1,1,nef1,test,0.35714285714285715
random,HIV,classification,0.25,25,8225,1,2,roc_auc,test,0.6991637536453003
random,HIV,classification,0.25,25,8225,1,2,roc_auc,train,0.9500266789153682
random,HIV,classification,0.25,25,8225,1,2,nef1,test,0.38095238095238093
random,HIV,classification,0.25,25,8225,1,3,roc_auc,test,0.7158693678904575
random,HIV,classification,0.25,25,8225,1,3,roc_auc,train,0.8871361004577722
random,HIV,classification,0.25,25,8225,1,3,nef1,test,0.40476190476190477
random,HIV,classification,0.25,25,8225,1,4,roc_auc,test,0.7171343594893682
random,HIV,classification,0.25,25,8225,1,4,roc_auc,train,0.845741906963974
random,HIV,classification,0.25,25,8225,1,4,nef1,test,0.47619047619047616
random,HIV,classification,0.25,25,8225,2,0,roc_auc,test,0.7058517931980146
random,HIV,classification,0.25,25,8225,2,0,roc_auc,train,0.8259000919026513
random,HIV,classification,0.25,25,8225,2,0,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,2,1,roc_auc,test,0.710235809884316
random,HIV,classification,0.25,25,8225,2,1,roc_auc,train,0.896911970924434
random,HIV,classification,0.25,25,8225,2,1,nef1,test,0.47619047619047616
random,HIV,classification,0.25,25,8225,2,2,roc_auc,test,0.7102879545761795
random,HIV,classification,0.25,25,8225,2,2,roc_auc,train,0.8329321445146282
random,HIV,classification,0.25,25,8225,2,2,nef1,test,0.42857142857142855
random,HIV,classification,0.25,25,8225,2,3,roc_auc,test,0.7221151432047741
random,HIV,classification,0.25,25,8225,2,3,roc_auc,train,0.8782189882709555
random,HIV,classification,0.25,25,8225,2,3,nef1,test,0.5476190476190477
random,HIV,classification,0.25,25,8225,2,4,roc_auc,test,0.6982309430464089
random,HIV,classification,0.25,25,8225,2,4,roc_auc,train,0.9001198150615365
random,HIV,classification,0.25,25,8225,2,4,nef1,test,0.2619047619047619
random,HIV,classification,0.5,50,16450,0,0,roc_auc,test,0.7538461538461538
random,HIV,classification,0.5,50,16450,0,0,roc_auc,train,0.8450387170646054
random,HIV,classification,0.5,50,16450,0,0,nef1,test,0.42857142857142855
random,HIV,classification,0.5,50,16450,0,1,roc_auc,test,0.7476699047876553
random,HIV,classification,0.5,50,16450,0,1,roc_auc,train,0.8536366453064914
random,HIV,classification,0.5,50,16450,0,1,nef1,test,0.47619047619047616
random,HIV,classification,0.5,50,16450,0,2,roc_auc,test,0.7507387164680663
random,HIV,classification,0.5,50,16450,0,2,roc_auc,train,0.892170805375318
random,HIV,classification,0.5,50,16450,0,2,nef1,test,0.5476190476190477
random,HIV,classification,0.5,50,16450,0,3,roc_auc,test,0.7541918538403599
random,HIV,classification,0.5,50,16450,0,3,roc_auc,train,0.8937184712409083
random,HIV,classification,0.5,50,16450,0,3,nef1,test,0.47619047619047616
random,HIV,classification,0.5,50,16450,0,4,roc_auc,test,0.7474111126132215
random,HIV,classification,0.5,50,16450,0,4,roc_auc,train,0.8543856629676277
random,HIV,classification,0.5,50,16450,0,4,nef1,test,0.47619047619047616
random,HIV,classification,0.5,50,16450,1,0,roc_auc,test,0.756578921956778
random,HIV,classification,0.5,50,16450,1,0,roc_auc,train,0.8624798259735497
random,HIV,classification,0.5,50,16450,1,0,nef1,test,0.42857142857142855
random,HIV,classification,0.5,50,16450,1,1,roc_auc,test,0.7437783657467313
random,HIV,classification,0.5,50,16450,1,1,roc_auc,train,0.8327316446926009
random,HIV,classification,0.5,50,16450,1,1,nef1,test,0.35714285714285715
random,HIV,classification,0.5,50,16450,1,2,roc_auc,test,0.7557697135904518
random,HIV,classification,0.5,50,16450,1,2,roc_auc,train,0.8802673058504676
random,HIV,classification,0.5,50,16450,1,2,nef1,test,0.42857142857142855
random,HIV,classification,0.5,50,16450,1,3,roc_auc,test,0.7518337549971996
random,HIV,classification,0.5,50,16450,1,3,roc_auc,train,0.85863748904693
random,HIV,classification,0.5,50,16450,1,3,nef1,test,0.38095238095238093
random,HIV,classification,0.5,50,16450,1,4,roc_auc,test,0.742636976380386
random,HIV,classification,0.5,50,16450,1,4,roc_auc,train,0.8949748334114483
random,HIV,classification,0.5,50,16450,1,4,nef1,test,0.4523809523809524
random,HIV,classification,0.5,50,16450,2,0,roc_auc,test,0.7337627223391723
random,HIV,classification,0.5,50,16450,2,0,roc_auc,train,0.8036325456440914
random,HIV,classification,0.5,50,16450,2,0,nef1,test,0.38095238095238093
random,HIV,classification,0.5,50,16450,2,1,roc_auc,test,0.7451457154444852
random,HIV,classification,0.5,50,16450,2,1,roc_auc,train,0.8682418664531031
random,HIV,classification,0.5,50,16450,2,1,nef1,test,0.40476190476190477
random,HIV,classification,0.5,50,16450,2,2,roc_auc,test,0.7339693698217423
random,HIV,classification,0.5,50,16450,2,2,roc_auc,train,0.8472473763960876
random,HIV,classification,0.5,50,16450,2,2,nef1,test,0.30952380952380953
random,HIV,classification,0.5,50,16450,2,3,roc_auc,test,0.7405106317232856
random,HIV,classification,0.5,50,16450,2,3,roc_auc,train,0.8631885951993278
random,HIV,classification,0.5,50,16450,2,3,nef1,test,0.42857142857142855
random,HIV,classification,0.5,50,16450,2,4,roc_auc,test,0.7249464068444735
random,HIV,classification,0.5,50,16450,2,4,roc_auc,train,0.8292074531606201
random,HIV,classification,0.5,50,16450,2,4,nef1,test,0.3333333333333333
random,HIV,classification,1.0,100,32901,0,0,roc_auc,test,0.7693254021900771
random,HIV,classification,1.0,100,32901,0,0,roc_auc,train,0.8459147285661386
random,HIV,classification,1.0,100,32901,0,0,nef1,test,0.47619047619047616
random,HIV,classification,1.0,100,32901,0,1,roc_auc,test,0.7604105911663029
random,HIV,classification,1.0,100,32901,0,1,roc_auc,train,0.8590363394617949
random,HIV,classification,1.0,100,32901,0,1,nef1,test,0.4523809523809524
random,HIV,classification,1.0,100,32901,0,2,roc_auc,test,0.7613086386372854
random,HIV,classification,1.0,100,32901,0,2,roc_auc,train,0.8648070950411173
random,HIV,classification,1.0,100,32901,0,2,nef1,test,0.4523809523809524
random,HIV,classification,1.0,100,32901,0,3,roc_auc,test,0.7595453755383457
random,HIV,classification,1.0,100,32901,0,3,roc_auc,train,0.856357862865607
random,HIV,classification,1.0,100,32901,0,3,nef1,test,0.40476190476190477
random,HIV,classification,1.0,100,32901,0,4,roc_auc,test,0.7564224878811874
random,HIV,classification,1.0,100,32901,0,4,roc_auc,train,0.8415085084639697
random,HIV,classification,1.0,100,32901,0,4,nef1,test,0.47619047619047616
sup,HIV,classification,0.05,5,1645,0,0,roc_auc,test,0.6665231078236351
sup,HIV,classification,0.05,5,1645,0,0,roc_auc,train,0.9040603700097372
sup,HIV,classification,0.05,5,1645,0,0,nef1,test,0.19047619047619047
sup,HIV,classification,0.05,5,1645,0,1,roc_auc,test,0.6883002761737385
sup,HIV,classification,0.05,5,1645,0,1,roc_auc,train,0.9335150925024343
sup,HIV,classification,0.05,5,1645,0,1,nef1,test,0.5
sup,HIV,classification,0.05,5,1645,0,2,roc_auc,test,0.6806330751849206
sup,HIV,classification,0.05,5,1645,0,2,roc_auc,train,0.8563291139240508
sup,HIV,classification,0.05,5,1645,0,2,nef1,test,0.35714285714285715
sup,HIV,classification,0.05,5,1645,0,3,roc_auc,test,0.633082910060063
sup,HIV,classification,0.05,5,1645,0,3,roc_auc,train,0.905111976630964
sup,HIV,classification,0.05,5,1645,0,3,nef1,test,0.11904761904761904
sup,HIV,classification,0.05,5,1645,0,4,roc_auc,test,0.6681840128237317
sup,HIV,classification,0.05,5,1645,0,4,roc_auc,train,0.914508276533593
sup,HIV,classification,0.05,5,1645,0,4,nef1,test,0.2857142857142857
sup,HIV,classification,0.05,5,1645,1,0,roc_auc,test,0.6601807682651268
sup,HIV,classification,0.05,5,1645,1,0,roc_auc,train,0.9351898734177215
sup,HIV,classification,0.05,5,1645,1,0,nef1,test,0.42857142857142855
sup,HIV,classification,0.05,5,1645,1,1,roc_auc,test,0.6738388149635953
sup,HIV,classification,0.05,5,1645,1,1,roc_auc,train,0.9639532619279454
sup,HIV,classification,0.05,5,1645,1,1,nef1,test,0.6190476190476191
sup,HIV,classification,0.05,5,1645,1,2,roc_auc,test,0.6624461654338631
sup,HIV,classification,0.05,5,1645,1,2,roc_auc,train,0.9701265822784811
sup,HIV,classification,0.05,5,1645,1,2,nef1,test,0.5238095238095238
sup,HIV,classification,0.05,5,1645,1,3,roc_auc,test,0.6684485988528167
sup,HIV,classification,0.05,5,1645,1,3,roc_auc,train,0.9576825705939631
sup,HIV,classification,0.05,5,1645,1,3,nef1,test,0.5476190476190477
sup,HIV,classification,0.05,5,1645,1,4,roc_auc,test,0.672116108847216
sup,HIV,classification,0.05,5,1645,1,4,roc_auc,train,0.97952288218111
sup,HIV,classification,0.05,5,1645,1,4,nef1,test,0.6190476190476191
sup,HIV,classification,0.05,5,1645,2,0,roc_auc,test,0.7009675737268004
sup,HIV,classification,0.05,5,1645,2,0,roc_auc,train,0.948086526139025
sup,HIV,classification,0.05,5,1645,2,0,nef1,test,0.5952380952380952
sup,HIV,classification,0.05,5,1645,2,1,roc_auc,test,0.6928600397844686
sup,HIV,classification,0.05,5,1645,2,1,roc_auc,train,0.9324097397145257
sup,HIV,classification,0.05,5,1645,2,1,nef1,test,0.47619047619047616
sup,HIV,classification,0.05,5,1645,2,2,roc_auc,test,0.6731802468182081
sup,HIV,classification,0.05,5,1645,2,2,roc_auc,train,0.8946816032524637
sup,HIV,classification,0.05,5,1645,2,2,nef1,test,0.30952380952380953
sup,HIV,classification,0.05,5,1645,2,3,roc_auc,test,0.7018810714768536
sup,HIV,classification,0.05,5,1645,2,3,roc_auc,train,0.9362101727871315
sup,HIV,classification,0.05,5,1645,2,3,nef1,test,0.47619047619047616
sup,HIV,classification,0.05,5,1645,2,4,roc_auc,test,0.6774928059638078
sup,HIV,classification,0.05,5,1645,2,4,roc_auc,train,0.9552786247735207
sup,HIV,classification,0.05,5,1645,2,4,nef1,test,0.47619047619047616
sup,HIV,classification,0.1,10,3290,0,0,roc_auc,test,0.7063693775468819
sup,HIV,classification,0.1,10,3290,0,0,roc_auc,train,0.8238822774234305
sup,HIV,classification,0.1,10,3290,0,0,nef1,test,0.40476190476190477
sup,HIV,classification,0.1,10,3290,0,1,roc_auc,test,0.7142084628903609
sup,HIV,classification,0.1,10,3290,0,1,roc_auc,train,0.8680664520204594
sup,HIV,classification,0.1,10,3290,0,1,nef1,test,0.42857142857142855
sup,HIV,classification,0.1,10,3290,0,2,roc_auc,test,0.6910040750111048
sup,HIV,classification,0.1,10,3290,0,2,roc_auc,train,0.9151289915024555
sup,HIV,classification,0.1,10,3290,0,2,nef1,test,0.30952380952380953
sup,HIV,classification,0.1,10,3290,0,3,roc_auc,test,0.6841866393711735
sup,HIV,classification,0.1,10,3290,0,3,roc_auc,train,0.9432860228638966
sup,HIV,classification,0.1,10,3290,0,3,nef1,test,0.42857142857142855
sup,HIV,classification,0.1,10,3290,0,4,roc_auc,test,0.7034473435176424
sup,HIV,classification,0.1,10,3290,0,4,roc_auc,train,0.8544438897153221
sup,HIV,classification,0.1,10,3290,0,4,nef1,test,0.35714285714285715
sup,HIV,classification,0.1,10,3290,1,0,roc_auc,test,0.6630352073234322
sup,HIV,classification,0.1,10,3290,1,0,roc_auc,train,0.9088551749434516
sup,HIV,classification,0.1,10,3290,1,0,nef1,test,0.5476190476190477
sup,HIV,classification,0.1,10,3290,1,1,roc_auc,test,0.691846115220456
sup,HIV,classification,0.1,10,3290,1,1,roc_auc,train,0.9515466753611965
sup,HIV,classification,0.1,10,3290,1,1,nef1,test,0.6190476190476191
sup,HIV,classification,0.1,10,3290,1,2,roc_auc,test,0.7102493288785028
sup,HIV,classification,0.1,10,3290,1,2,roc_auc,train,0.9257101664866627
sup,HIV,classification,0.1,10,3290,1,2,nef1,test,0.5714285714285714
sup,HIV,classification,0.1,10,3290,1,3,roc_auc,test,0.7111377199250661
sup,HIV,classification,0.1,10,3290,1,3,roc_auc,train,0.9055132150062153
sup,HIV,classification,0.1,10,3290,1,3,nef1,test,0.6428571428571429
sup,HIV,classification,0.1,10,3290,1,4,roc_auc,test,0.706332683134089
sup,HIV,classification,0.1,10,3290,1,4,roc_auc,train,0.9323711613310782
sup,HIV,classification,0.1,10,3290,1,4,nef1,test,0.5714285714285714
sup,HIV,classification,0.1,10,3290,2,0,roc_auc,test,0.7092914115761216
sup,HIV,classification,0.1,10,3290,2,0,roc_auc,train,0.9460686465433301
sup,HIV,classification,0.1,10,3290,2,0,nef1,test,0.6190476190476191
sup,HIV,classification,0.1,10,3290,2,1,roc_auc,test,0.7090557948202939
sup,HIV,classification,0.1,10,3290,2,1,roc_auc,train,0.9459639727361246
sup,HIV,classification,0.1,10,3290,2,1,nef1,test,0.6190476190476191
sup,HIV,classification,0.1,10,3290,2,2,roc_auc,test,0.6721508719751251
sup,HIV,classification,0.1,10,3290,2,2,roc_auc,train,0.9090043816942551
sup,HIV,classification,0.1,10,3290,2,2,nef1,test,0.4523809523809524
sup,HIV,classification,0.1,10,3290,2,3,roc_auc,test,0.6981363100871008
sup,HIV,classification,0.1,10,3290,2,3,roc_auc,train,0.9354892891918208
sup,HIV,classification,0.1,10,3290,2,3,nef1,test,0.6190476190476191
sup,HIV,classification,0.1,10,3290,2,4,roc_auc,test,0.708269761872574
sup,HIV,classification,0.1,10,3290,2,4,roc_auc,train,0.9162828627069133
sup,HIV,classification,0.1,10,3290,2,4,nef1,test,0.6190476190476191
sup,HIV,classification,0.25,25,8225,0,0,roc_auc,test,0.7345043357345641
sup,HIV,classification,0.25,25,8225,0,0,roc_auc,train,0.879814090431125
sup,HIV,classification,0.25,25,8225,0,0,nef1,test,0.5
sup,HIV,classification,0.25,25,8225,0,1,roc_auc,test,0.73846733231619
sup,HIV,classification,0.25,25,8225,0,1,roc_auc,train,0.8876807570977918
sup,HIV,classification,0.25,25,8225,0,1,nef1,test,0.5476190476190477
sup,HIV,classification,0.25,25,8225,0,2,roc_auc,test,0.7314934626006683
sup,HIV,classification,0.25,25,8225,0,2,roc_auc,train,0.9267007360672975
sup,HIV,classification,0.25,25,8225,0,2,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,0,3,roc_auc,test,0.7339075687054597
