task,seed,metric,value
polaris/adme-fang-rppb-1,711,mean_absolute_error,0.5114632284808505
polaris/adme-fang-rppb-1,711,spearmanr,0.7591304347826088
polaris/adme-fang-rppb-1,711,explained_var,0.44520580130078824
polaris/adme-fang-rppb-1,711,pearsonr,0.6677892838990858
polaris/adme-fang-rppb-1,711,mean_squared_error,0.5033882083792208
polaris/adme-fang-rppb-1,711,r2,0.43342890820714364
polaris/adme-fang-solu-1,44,mean_absolute_error,0.4893068624304837
polaris/adme-fang-solu-1,44,spearmanr,0.41773839533203666
polaris/adme-fang-solu-1,44,explained_var,0.18591288529222305
polaris/adme-fang-solu-1,44,pearsonr,0.468293142871647
polaris/adme-fang-solu-1,44,mean_squared_error,0.44141176622473394
polaris/adme-fang-solu-1,44,r2,0.18585548444626498
polaris/adme-fang-solu-1,119,mean_absolute_error,0.48704114996846853
polaris/adme-fang-solu-1,119,spearmanr,0.4242659869622886
polaris/adme-fang-solu-1,119,explained_var,0.20470470569708688
polaris/adme-fang-solu-1,119,pearsonr,0.4927871225512581
polaris/adme-fang-solu-1,119,mean_squared_error,0.4312410655758256
polaris/adme-fang-solu-1,119,r2,0.2046144319556792
polaris/adme-fang-solu-1,711,mean_absolute_error,0.4895644190873801
polaris/adme-fang-solu-1,711,spearmanr,0.43490192909480113
polaris/adme-fang-solu-1,711,explained_var,0.2028479448906899
polaris/adme-fang-solu-1,711,pearsonr,0.48628933312756684
polaris/adme-fang-solu-1,711,mean_squared_error,0.4326053667015065
polaris/adme-fang-solu-1,711,r2,0.20209810057526145
polaris/pkis2-egfr-wt-reg-v2,44,mean_absolute_error,18.552742112663182
polaris/pkis2-egfr-wt-reg-v2,44,spearmanr,0.327362590245684
polaris/pkis2-egfr-wt-reg-v2,44,explained_var,0.29776219716153907
polaris/pkis2-egfr-wt-reg-v2,44,pearsonr,0.5668664441115105
polaris/pkis2-egfr-wt-reg-v2,44,mean_squared_error,570.6111048158415
polaris/pkis2-egfr-wt-reg-v2,44,r2,0.2918423536203174
polaris/pkis2-egfr-wt-reg-v2,119,mean_absolute_error,19.611993125640844
polaris/pkis2-egfr-wt-reg-v2,119,spearmanr,0.32570533443775157
polaris/pkis2-egfr-wt-reg-v2,119,explained_var,0.22422012675090963
polaris/pkis2-egfr-wt-reg-v2,119,pearsonr,0.5285714048418225
polaris/pkis2-egfr-wt-reg-v2,119,mean_squared_error,642.3459247329018
polaris/pkis2-egfr-wt-reg-v2,119,r2,0.20281576299283421
polaris/pkis2-egfr-wt-reg-v2,711,mean_absolute_error,19.265396833537537
polaris/pkis2-egfr-wt-reg-v2,711,spearmanr,0.3140621018651926
polaris/pkis2-egfr-wt-reg-v2,711,explained_var,0.250387567279749
polaris/pkis2-egfr-wt-reg-v2,711,pearsonr,0.5454661019147058
polaris/pkis2-egfr-wt-reg-v2,711,mean_squared_error,608.8306448884531
polaris/pkis2-egfr-wt-reg-v2,711,r2,0.24440994419977224
polaris/pkis2-kit-wt-cls-v2,44,f1,0.45
polaris/pkis2-kit-wt-cls-v2,44,roc_auc,0.7190522243713734
polaris/pkis2-kit-wt-cls-v2,44,mcc,0.33927389778873274
polaris/pkis2-kit-wt-cls-v2,44,pr_auc,0.4757949984288135
polaris/pkis2-kit-wt-cls-v2,44,cohen_kappa,0.3367983367983367
polaris/pkis2-kit-wt-cls-v2,44,accuracy,0.8103448275862069
polaris/pkis2-kit-wt-cls-v2,119,f1,0.41025641025641024
polaris/pkis2-kit-wt-cls-v2,119,roc_auc,0.733558994197292
polaris/pkis2-kit-wt-cls-v2,119,mcc,0.29695622899483537
polaris/pkis2-kit-wt-cls-v2,119,pr_auc,0.5041990992706936
