task,seed,metric,value
polaris/pkis2-ret-wt-cls-v2,119,roc_auc,0.9226701916721745
polaris/pkis2-ret-wt-cls-v2,711,cohen_kappa,0.4483954900260191
polaris/pkis2-ret-wt-cls-v2,711,pr_auc,0.6524828085585741
polaris/pkis2-ret-wt-cls-v2,711,mcc,0.5048989433143583
polaris/pkis2-ret-wt-cls-v2,711,f1,0.5
polaris/pkis2-ret-wt-cls-v2,711,accuracy,0.8867924528301887
polaris/pkis2-ret-wt-cls-v2,711,roc_auc,0.8704560475875742
polaris/pkis2-ret-wt-reg-v2,44,r2,0.3101939085612051
polaris/pkis2-ret-wt-reg-v2,44,explained_var,0.35168090139762753
polaris/pkis2-ret-wt-reg-v2,44,pearsonr,0.5947316791159375
polaris/pkis2-ret-wt-reg-v2,44,spearmanr,0.592504384174851
polaris/pkis2-ret-wt-reg-v2,44,mean_absolute_error,20.816097844039547
polaris/pkis2-ret-wt-reg-v2,44,mean_squared_error,819.0792603277538
polaris/pkis2-ret-wt-reg-v2,119,r2,0.3869667435924846
polaris/pkis2-ret-wt-reg-v2,119,explained_var,0.4106094659130829
polaris/pkis2-ret-wt-reg-v2,119,pearsonr,0.6414023837199705
polaris/pkis2-ret-wt-reg-v2,119,spearmanr,0.6088206687483312
polaris/pkis2-ret-wt-reg-v2,119,mean_absolute_error,18.85145587255761
polaris/pkis2-ret-wt-reg-v2,119,mean_squared_error,727.9188056563202
polaris/pkis2-ret-wt-reg-v2,711,r2,0.3957127597465362
polaris/pkis2-ret-wt-reg-v2,711,explained_var,0.41140584867074537
polaris/pkis2-ret-wt-reg-v2,711,pearsonr,0.6440729626091217
polaris/pkis2-ret-wt-reg-v2,711,spearmanr,0.6286148582246909
polaris/pkis2-ret-wt-reg-v2,711,mean_absolute_error,19.86927148548637
polaris/pkis2-ret-wt-reg-v2,711,mean_squared_error,717.5337416054458
tdcommons/ames,44,roc_auc,0.814854412657385
tdcommons/ames,119,roc_auc,0.807507489866651
tdcommons/ames,711,roc_auc,0.8197987037145822
tdcommons/bbb-martins,44,roc_auc,0.8572154471544715
tdcommons/bbb-martins,119,roc_auc,0.8502970606629141
tdcommons/bbb-martins,711,roc_auc,0.8532676672920575
tdcommons/bioavailability-ma,44,roc_auc,0.6970402394413037
tdcommons/bioavailability-ma,119,roc_auc,0.6983704689058863
tdcommons/bioavailability-ma,711,roc_auc,0.7046890588626539
tdcommons/caco2-wang,44,mean_absolute_error,0.3271260296079277
tdcommons/caco2-wang,119,mean_absolute_error,0.33029227888088475
tdcommons/caco2-wang,711,mean_absolute_error,0.31011427399339575
tdcommons/clearance-hepatocyte-az,44,spearmanr,0.34554360924601596
tdcommons/clearance-hepatocyte-az,119,spearmanr,0.3625433555623136
tdcommons/clearance-hepatocyte-az,711,spearmanr,0.346117422620897
tdcommons/clearance-microsome-az,44,spearmanr,0.41671695641820855
tdcommons/clearance-microsome-az,119,spearmanr,0.4308684289713004
tdcommons/clearance-microsome-az,711,spearmanr,0.38358473966834755
tdcommons/cyp2c9-substrate-carbonmangels,44,pr_auc,0.3437768434933032
tdcommons/cyp2c9-substrate-carbonmangels,119,pr_auc,0.3454455330679667
tdcommons/cyp2c9-substrate-carbonmangels,711,pr_auc,0.35443141326532734
tdcommons/cyp2d6-substrate-carbonmangels,44,pr_auc,0.6609551797988028
tdcommons/cyp2d6-substrate-carbonmangels,119,pr_auc,0.6493522304829136
tdcommons/cyp2d6-substrate-carbonmangels,711,pr_auc,0.6658692670015165
tdcommons/cyp3a4-substrate-carbonmangels,44,roc_auc,0.653254972875226
tdcommons/cyp3a4-substrate-carbonmangels,119,roc_auc,0.6480560578661844
tdcommons/cyp3a4-substrate-carbonmangels,711,roc_auc,0.6301989150090416
tdcommons/dili,44,roc_auc,0.8630434782608696
tdcommons/dili,119,roc_auc,0.8721739130434784
tdcommons/dili,711,roc_auc,0.8660869565217392
tdcommons/half-life-obach,44,spearmanr,0.11588842333497378
tdcommons/half-life-obach,119,spearmanr,0.18786029650298725
tdcommons/half-life-obach,711,spearmanr,0.13247893035980865
tdcommons/herg,44,roc_auc,0.7677466863033873
tdcommons/herg,119,roc_auc,0.7527245949926362
tdcommons/herg,711,roc_auc,0.8134020618556701
tdcommons/ld50-zhu,44,mean_absolute_error,0.6375064085886684
tdcommons/ld50-zhu,119,mean_absolute_error,0.6406987962714984
tdcommons/ld50-zhu,711,mean_absolute_error,0.632273186766482
tdcommons/lipophilicity-astrazeneca,44,mean_absolute_error,0.6509095203596764
tdcommons/lipophilicity-astrazeneca,119,mean_absolute_error,0.6527531024726887
tdcommons/lipophilicity-astrazeneca,711,mean_absolute_error,0.635990402069377
tdcommons/pgp-broccatelli,44,roc_auc,0.88376432951213
tdcommons/pgp-broccatelli,119,roc_auc,0.8806984804052254
tdcommons/pgp-broccatelli,711,roc_auc,0.879765395894428
tdcommons/ppbr-az,44,mean_absolute_error,9.67249942127243
tdcommons/ppbr-az,119,mean_absolute_error,9.726043149970264
tdcommons/ppbr-az,711,mean_absolute_error,9.595813780768419
tdcommons/vdss-lombardo,44,spearmanr,0.05509220218597123
tdcommons/vdss-lombardo,119,spearmanr,0.09923260783252222
tdcommons/vdss-lombardo,711,spearmanr,0.08896102611554561
