task,seed,metric,value
polaris/pkis2-kit-wt-cls-v2,43,cohen_kappa,0.5438202247191011
polaris/pkis2-kit-wt-cls-v2,43,roc_auc,0.8365570599613154
polaris/pkis2-kit-wt-cls-v2,118,mcc,0.3607881946615912
polaris/pkis2-kit-wt-cls-v2,118,pr_auc,0.6145220906293427
polaris/pkis2-kit-wt-cls-v2,118,accuracy,0.8275862068965517
polaris/pkis2-kit-wt-cls-v2,118,f1,0.4444444444444444
polaris/pkis2-kit-wt-cls-v2,118,cohen_kappa,0.348314606741573
polaris/pkis2-kit-wt-cls-v2,118,roc_auc,0.816247582205029
polaris/pkis2-kit-wt-cls-v2,710,mcc,0.47580059105683364
polaris/pkis2-kit-wt-cls-v2,710,pr_auc,0.6506923808447627
polaris/pkis2-kit-wt-cls-v2,710,accuracy,0.8620689655172413
polaris/pkis2-kit-wt-cls-v2,710,f1,0.4666666666666667
polaris/pkis2-kit-wt-cls-v2,710,cohen_kappa,0.40664961636828645
polaris/pkis2-kit-wt-cls-v2,710,roc_auc,0.8036750483558994
polaris/pkis2-kit-wt-reg-v2,43,mean_squared_error,930.5093321893378
polaris/pkis2-kit-wt-reg-v2,43,pearsonr,0.53586370626652
polaris/pkis2-kit-wt-reg-v2,43,spearmanr,0.5219198577794021
polaris/pkis2-kit-wt-reg-v2,43,explained_var,0.25257326120822876
polaris/pkis2-kit-wt-reg-v2,43,mean_absolute_error,23.287524547730445
polaris/pkis2-kit-wt-reg-v2,43,r2,0.22887077523111676
polaris/pkis2-kit-wt-reg-v2,118,mean_squared_error,964.0970659211147
polaris/pkis2-kit-wt-reg-v2,118,pearsonr,0.5122398240938756
polaris/pkis2-kit-wt-reg-v2,118,spearmanr,0.48198409844134243
polaris/pkis2-kit-wt-reg-v2,118,explained_var,0.2195517112160973
polaris/pkis2-kit-wt-reg-v2,118,mean_absolute_error,23.926658430748155
polaris/pkis2-kit-wt-reg-v2,118,r2,0.20103603765423605
polaris/pkis2-kit-wt-reg-v2,710,mean_squared_error,958.3057595976051
