task,seed,metric,value
polaris/adme-fang-rppb-1,709,r2,0.4268195747625697
polaris/adme-fang-rppb-1,709,mean_squared_error,0.5092604820787433
polaris/adme-fang-rppb-1,709,spearmanr,0.7626086956521738
polaris/adme-fang-rppb-1,709,mean_absolute_error,0.5086650351519205
polaris/adme-fang-rppb-1,709,explained_var,0.43126676105418216
polaris/adme-fang-rppb-1,709,pearsonr,0.6589680902498182
polaris/adme-fang-solu-1,42,r2,0.1833598069656731
polaris/adme-fang-solu-1,42,mean_squared_error,0.4427648692470962
polaris/adme-fang-solu-1,42,spearmanr,0.41518837174430695
polaris/adme-fang-solu-1,42,mean_absolute_error,0.5002509153875445
polaris/adme-fang-solu-1,42,explained_var,0.18355731477924764
polaris/adme-fang-solu-1,42,pearsonr,0.47797665896132824
polaris/adme-fang-solu-1,117,r2,0.15031501244063494
polaris/adme-fang-solu-1,117,mean_squared_error,0.4606810510025056
polaris/adme-fang-solu-1,117,spearmanr,0.4146534292960869
polaris/adme-fang-solu-1,117,mean_absolute_error,0.5036406110389808
polaris/adme-fang-solu-1,117,explained_var,0.15125147493719826
polaris/adme-fang-solu-1,117,pearsonr,0.4516955023604294
polaris/adme-fang-solu-1,709,r2,0.18297753155832142
polaris/adme-fang-solu-1,709,mean_squared_error,0.4429721308075682
polaris/adme-fang-solu-1,709,spearmanr,0.4345908637174451
polaris/adme-fang-solu-1,709,mean_absolute_error,0.4955356252369102
polaris/adme-fang-solu-1,709,explained_var,0.18748494218945566
polaris/adme-fang-solu-1,709,pearsonr,0.49089647178931745
polaris/pkis2-egfr-wt-reg-v2,42,r2,0.19640995958134
polaris/pkis2-egfr-wt-reg-v2,42,mean_squared_error,647.5075191611373
polaris/pkis2-egfr-wt-reg-v2,42,spearmanr,0.3126372660791044
polaris/pkis2-egfr-wt-reg-v2,42,mean_absolute_error,19.60115130584626
polaris/pkis2-egfr-wt-reg-v2,42,explained_var,0.2135062461868833
polaris/pkis2-egfr-wt-reg-v2,42,pearsonr,0.5299433064795545
polaris/pkis2-egfr-wt-reg-v2,117,r2,0.24214243568467653
polaris/pkis2-egfr-wt-reg-v2,117,mean_squared_error,610.6577317604127
polaris/pkis2-egfr-wt-reg-v2,117,spearmanr,0.3208588717213835
