task,seed,metric,value
polaris/adme-fang-rppb-1,709,mean_absolute_error,0.49411385467715135
polaris/adme-fang-rppb-1,709,pearsonr,0.7721922255180218
polaris/adme-fang-rppb-1,709,r2,0.5455106994881023
polaris/adme-fang-rppb-1,709,explained_var,0.5641805992137028
polaris/adme-fang-rppb-1,709,mean_squared_error,0.40380555595987805
polaris/adme-fang-rppb-1,709,spearmanr,0.8565217391304346
polaris/adme-fang-solu-1,42,mean_absolute_error,0.4715103061225625
polaris/adme-fang-solu-1,42,pearsonr,0.5535022960576379
polaris/adme-fang-solu-1,42,r2,0.2707721968532599
polaris/adme-fang-solu-1,42,explained_var,0.2728578859735141
polaris/adme-fang-solu-1,42,mean_squared_error,0.3953717385767243
polaris/adme-fang-solu-1,42,spearmanr,0.44950690794092124
polaris/adme-fang-solu-1,117,mean_absolute_error,0.4707690309707936
polaris/adme-fang-solu-1,117,pearsonr,0.5338726619756422
polaris/adme-fang-solu-1,117,r2,0.25577132079531484
polaris/adme-fang-solu-1,117,explained_var,0.25586243913753004
polaris/adme-fang-solu-1,117,mean_squared_error,0.40350489315696764
polaris/adme-fang-solu-1,117,spearmanr,0.4167699488739026
polaris/adme-fang-solu-1,709,mean_absolute_error,0.4669906715444208
polaris/adme-fang-solu-1,709,pearsonr,0.5442425257076221
polaris/adme-fang-solu-1,709,r2,0.2662281163084511
polaris/adme-fang-solu-1,709,explained_var,0.26689055821683694
polaris/adme-fang-solu-1,709,mean_squared_error,0.39783544198666165
polaris/adme-fang-solu-1,709,spearmanr,0.43585340664597283
polaris/pkis2-egfr-wt-reg-v2,42,mean_absolute_error,19.79854922799895
polaris/pkis2-egfr-wt-reg-v2,42,pearsonr,0.5476185529118641
polaris/pkis2-egfr-wt-reg-v2,42,r2,0.2752860827479564
polaris/pkis2-egfr-wt-reg-v2,42,explained_var,0.2839963702589433
polaris/pkis2-egfr-wt-reg-v2,42,mean_squared_error,583.9516259023611
polaris/pkis2-egfr-wt-reg-v2,42,spearmanr,0.3232558295118808
polaris/pkis2-egfr-wt-reg-v2,117,mean_absolute_error,19.924066689537607
polaris/pkis2-egfr-wt-reg-v2,117,pearsonr,0.5438353745039126
polaris/pkis2-egfr-wt-reg-v2,117,r2,0.2625344723100752
polaris/pkis2-egfr-wt-reg-v2,117,explained_var,0.26792785277087716
polaris/pkis2-egfr-wt-reg-v2,117,mean_squared_error,594.2264715632656
polaris/pkis2-egfr-wt-reg-v2,117,spearmanr,0.3088336618955328
polaris/pkis2-egfr-wt-reg-v2,709,mean_absolute_error,19.67653205347293
polaris/pkis2-egfr-wt-reg-v2,709,pearsonr,0.5539862941836975
polaris/pkis2-egfr-wt-reg-v2,709,r2,0.28029593565542166
polaris/pkis2-egfr-wt-reg-v2,709,explained_var,0.285990809913126
polaris/pkis2-egfr-wt-reg-v2,709,mean_squared_error,579.9148443790548
polaris/pkis2-egfr-wt-reg-v2,709,spearmanr,0.30002191150213636
polaris/pkis2-kit-wt-cls-v2,42,pr_auc,0.5163590756523802
polaris/pkis2-kit-wt-cls-v2,42,accuracy,0.8189655172413793
polaris/pkis2-kit-wt-cls-v2,42,cohen_kappa,0.329295154185022
polaris/pkis2-kit-wt-cls-v2,42,roc_auc,0.7901353965183753
polaris/pkis2-kit-wt-cls-v2,42,mcc,0.337846637108072
polaris/pkis2-kit-wt-cls-v2,42,f1,0.43243243243243246
polaris/pkis2-kit-wt-cls-v2,117,pr_auc,0.5342656541613874
polaris/pkis2-kit-wt-cls-v2,117,accuracy,0.8103448275862069
polaris/pkis2-kit-wt-cls-v2,117,cohen_kappa,0.25292740046838413
polaris/pkis2-kit-wt-cls-v2,117,roc_auc,0.7891682785299806
polaris/pkis2-kit-wt-cls-v2,117,mcc,0.26890642992563213
polaris/pkis2-kit-wt-cls-v2,117,f1,0.35294117647058826
polaris/pkis2-kit-wt-cls-v2,709,pr_auc,0.5413882252387819
polaris/pkis2-kit-wt-cls-v2,709,accuracy,0.8103448275862069
polaris/pkis2-kit-wt-cls-v2,709,cohen_kappa,0.25292740046838413
polaris/pkis2-kit-wt-cls-v2,709,roc_auc,0.7944874274661509
polaris/pkis2-kit-wt-cls-v2,709,mcc,0.26890642992563213
polaris/pkis2-kit-wt-cls-v2,709,f1,0.35294117647058826
polaris/pkis2-kit-wt-reg-v2,42,mean_absolute_error,22.583389941238405
polaris/pkis2-kit-wt-reg-v2,42,pearsonr,0.5843403475998079
polaris/pkis2-kit-wt-reg-v2,42,r2,0.30765559325551695
polaris/pkis2-kit-wt-reg-v2,42,explained_var,0.3158146426886379
polaris/pkis2-kit-wt-reg-v2,42,mean_squared_error,835.4409492882552
polaris/pkis2-kit-wt-reg-v2,42,spearmanr,0.5342364938369344
polaris/pkis2-kit-wt-reg-v2,117,mean_absolute_error,23.915381449812532
polaris/pkis2-kit-wt-reg-v2,117,pearsonr,0.5507835706224551
polaris/pkis2-kit-wt-reg-v2,117,r2,0.28213603915455765
polaris/pkis2-kit-wt-reg-v2,117,explained_var,0.2880004736334695
polaris/pkis2-kit-wt-reg-v2,117,mean_squared_error,866.2349880583075
polaris/pkis2-kit-wt-reg-v2,117,spearmanr,0.5154787303941133
polaris/pkis2-kit-wt-reg-v2,709,mean_absolute_error,23.05254928721695
polaris/pkis2-kit-wt-reg-v2,709,pearsonr,0.5648855050169586
polaris/pkis2-kit-wt-reg-v2,709,r2,0.28216475459695667
polaris/pkis2-kit-wt-reg-v2,709,explained_var,0.2911090780009704
polaris/pkis2-kit-wt-reg-v2,709,mean_squared_error,866.2003375921184
polaris/pkis2-kit-wt-reg-v2,709,spearmanr,0.5014613904510985
polaris/pkis2-ret-wt-cls-v2,42,pr_auc,0.7458048487460252
polaris/pkis2-ret-wt-cls-v2,42,accuracy,0.9056603773584906
polaris/pkis2-ret-wt-cls-v2,42,cohen_kappa,0.6128560993425858
polaris/pkis2-ret-wt-cls-v2,42,roc_auc,0.9081295439524124
polaris/pkis2-ret-wt-cls-v2,42,mcc,0.6203393724774702
polaris/pkis2-ret-wt-cls-v2,42,f1,0.6666666666666666
polaris/pkis2-ret-wt-cls-v2,117,pr_auc,0.7605981240757119
polaris/pkis2-ret-wt-cls-v2,117,accuracy,0.9150943396226415
polaris/pkis2-ret-wt-cls-v2,117,cohen_kappa,0.6604982206405694
polaris/pkis2-ret-wt-cls-v2,117,roc_auc,0.8982154659616656
polaris/pkis2-ret-wt-cls-v2,117,mcc,0.6647687272144861
polaris/pkis2-ret-wt-cls-v2,117,f1,0.7096774193548387
polaris/pkis2-ret-wt-cls-v2,709,pr_auc,0.7638525550285116
polaris/pkis2-ret-wt-cls-v2,709,accuracy,0.9245283018867925
polaris/pkis2-ret-wt-cls-v2,709,cohen_kappa,0.7057598889659958
polaris/pkis2-ret-wt-cls-v2,709,roc_auc,0.8797091870456047
polaris/pkis2-ret-wt-cls-v2,709,mcc,0.7076771340482734
polaris/pkis2-ret-wt-cls-v2,709,f1,0.75
polaris/pkis2-ret-wt-reg-v2,42,mean_absolute_error,19.528865695512298
polaris/pkis2-ret-wt-reg-v2,42,pearsonr,0.6610925691572376
polaris/pkis2-ret-wt-reg-v2,42,r2,0.4294247949033052
polaris/pkis2-ret-wt-reg-v2,42,explained_var,0.43590708378639376
polaris/pkis2-ret-wt-reg-v2,42,mean_squared_error,677.5038996497813
polaris/pkis2-ret-wt-reg-v2,42,spearmanr,0.6610044296491794
polaris/pkis2-ret-wt-reg-v2,117,mean_absolute_error,19.69324591442382
polaris/pkis2-ret-wt-reg-v2,117,pearsonr,0.6475539708670944
polaris/pkis2-ret-wt-reg-v2,117,r2,0.39673634449424766
polaris/pkis2-ret-wt-reg-v2,117,explained_var,0.41787847637632614
polaris/pkis2-ret-wt-reg-v2,117,mean_squared_error,716.3183318715456
polaris/pkis2-ret-wt-reg-v2,117,spearmanr,0.6668920619665722
polaris/pkis2-ret-wt-reg-v2,709,mean_absolute_error,19.474900141954343
polaris/pkis2-ret-wt-reg-v2,709,pearsonr,0.6744647722620344
polaris/pkis2-ret-wt-reg-v2,709,r2,0.42823745172651695
polaris/pkis2-ret-wt-reg-v2,709,explained_var,0.45233519709411285
polaris/pkis2-ret-wt-reg-v2,709,mean_squared_error,678.9137569750051
polaris/pkis2-ret-wt-reg-v2,709,spearmanr,0.635914914803952
tdcommons/ames,42,roc_auc,0.8285770232430633
tdcommons/ames,117,roc_auc,0.8241927588165032
tdcommons/ames,709,roc_auc,0.8316043000646184
tdcommons/bbb-martins,42,roc_auc,0.8616322701688556
tdcommons/bbb-martins,117,roc_auc,0.8558083176985616
tdcommons/bbb-martins,709,roc_auc,0.8577626641651032
tdcommons/bioavailability-ma,42,roc_auc,0.7329564349850349
tdcommons/bioavailability-ma,117,roc_auc,0.7286331892251412
tdcommons/bioavailability-ma,709,roc_auc,0.7332889923511807
tdcommons/caco2-wang,42,mean_absolute_error,0.34405443523115065
tdcommons/caco2-wang,117,mean_absolute_error,0.33022398139908415
tdcommons/caco2-wang,709,mean_absolute_error,0.3363130054765268
tdcommons/clearance-hepatocyte-az,42,spearmanr,0.42347750971653175
tdcommons/clearance-hepatocyte-az,117,spearmanr,0.4472429984740252
tdcommons/clearance-hepatocyte-az,709,spearmanr,0.41241093035898885
tdcommons/clearance-microsome-az,42,spearmanr,0.47653584894748535
tdcommons/clearance-microsome-az,117,spearmanr,0.47951501110902184
tdcommons/clearance-microsome-az,709,spearmanr,0.496772449892583
tdcommons/cyp2c9-substrate-carbonmangels,42,pr_auc,0.3797101766099761
tdcommons/cyp2c9-substrate-carbonmangels,117,pr_auc,0.3619165713070673
tdcommons/cyp2c9-substrate-carbonmangels,709,pr_auc,0.32490048866163657
tdcommons/cyp2d6-substrate-carbonmangels,42,pr_auc,0.6236830209804894
tdcommons/cyp2d6-substrate-carbonmangels,117,pr_auc,0.6166070466068203
tdcommons/cyp2d6-substrate-carbonmangels,709,pr_auc,0.658063280438522
tdcommons/cyp3a4-substrate-carbonmangels,42,roc_auc,0.6112115732368896
tdcommons/cyp3a4-substrate-carbonmangels,117,roc_auc,0.6121157323688969
tdcommons/cyp3a4-substrate-carbonmangels,709,roc_auc,0.6198010849909583
tdcommons/dili,42,roc_auc,0.8530434782608696
tdcommons/dili,117,roc_auc,0.85
tdcommons/dili,709,roc_auc,0.8573913043478262
tdcommons/half-life-obach,42,spearmanr,0.2659688523635153
tdcommons/half-life-obach,117,spearmanr,0.28885945930677837
tdcommons/half-life-obach,709,spearmanr,0.12434221594715808
tdcommons/herg,42,roc_auc,0.7642120765832106
tdcommons/herg,117,roc_auc,0.7409425625920472
