task,seed,metric,value
polaris/adme-fang-rppb-1,43,r2,0.31610814902714846
polaris/adme-fang-rppb-1,43,pearsonr,0.580427171297875
polaris/adme-fang-rppb-1,118,explained_var,0.4267598858094154
polaris/adme-fang-rppb-1,118,spearmanr,0.7730434782608695
polaris/adme-fang-rppb-1,118,mean_absolute_error,0.5139525677497133
polaris/adme-fang-rppb-1,118,mean_squared_error,0.5214225962862307
polaris/adme-fang-rppb-1,118,r2,0.41313093007374824
polaris/adme-fang-rppb-1,118,pearsonr,0.6594438691802871
polaris/adme-fang-rppb-1,710,explained_var,0.3683278394156203
polaris/adme-fang-rppb-1,710,spearmanr,0.7295652173913043
polaris/adme-fang-rppb-1,710,mean_absolute_error,0.5408628128270129
polaris/adme-fang-rppb-1,710,mean_squared_error,0.5694968161043171
polaris/adme-fang-rppb-1,710,r2,0.35902266381713377
polaris/adme-fang-rppb-1,710,pearsonr,0.6069387814198348
polaris/adme-fang-solu-1,43,explained_var,0.18769280723566895
polaris/adme-fang-solu-1,43,spearmanr,0.40188840496955447
polaris/adme-fang-solu-1,43,mean_absolute_error,0.49903408959113466
polaris/adme-fang-solu-1,43,mean_squared_error,0.4404262438381027
polaris/adme-fang-solu-1,43,r2,0.18767319232680835
polaris/adme-fang-solu-1,43,pearsonr,0.47463714333774054
polaris/adme-fang-solu-1,118,explained_var,0.18789172565120782
polaris/adme-fang-solu-1,118,spearmanr,0.41420098761099927
polaris/adme-fang-solu-1,118,mean_absolute_error,0.4852570586565925
polaris/adme-fang-solu-1,118,mean_squared_error,0.44066806609181725
polaris/adme-fang-solu-1,118,r2,0.18722717281245704
polaris/adme-fang-solu-1,118,pearsonr,0.47494035893209474
polaris/adme-fang-solu-1,710,explained_var,0.16911702288117136
polaris/adme-fang-solu-1,710,spearmanr,0.3979489935299809
polaris/adme-fang-solu-1,710,mean_absolute_error,0.49134258174803025
polaris/adme-fang-solu-1,710,mean_squared_error,0.4520599629189029
polaris/adme-fang-solu-1,710,r2,0.1662158381965968
polaris/adme-fang-solu-1,710,pearsonr,0.46324908228854006
polaris/pkis2-egfr-wt-reg-v2,43,explained_var,0.2565754485833317
polaris/pkis2-egfr-wt-reg-v2,43,spearmanr,0.3249110642761449
polaris/pkis2-egfr-wt-reg-v2,43,mean_absolute_error,18.81371599175056
polaris/pkis2-egfr-wt-reg-v2,43,mean_squared_error,601.7118260337423
polaris/pkis2-egfr-wt-reg-v2,43,r2,0.2532447635059656
polaris/pkis2-egfr-wt-reg-v2,43,pearsonr,0.5470276062553857
polaris/pkis2-egfr-wt-reg-v2,118,explained_var,0.2442196252976404
polaris/pkis2-egfr-wt-reg-v2,118,spearmanr,0.3280780397042304
polaris/pkis2-egfr-wt-reg-v2,118,mean_absolute_error,19.22366831938704
polaris/pkis2-egfr-wt-reg-v2,118,mean_squared_error,615.029268111547
polaris/pkis2-egfr-wt-reg-v2,118,r2,0.2367171348670879
polaris/pkis2-egfr-wt-reg-v2,118,pearsonr,0.5409070714941221
polaris/pkis2-egfr-wt-reg-v2,710,explained_var,0.23346519909287655
polaris/pkis2-egfr-wt-reg-v2,710,spearmanr,0.3156587263630787
polaris/pkis2-egfr-wt-reg-v2,710,mean_absolute_error,19.919585777810425
polaris/pkis2-egfr-wt-reg-v2,710,mean_squared_error,630.8373374504713
polaris/pkis2-egfr-wt-reg-v2,710,r2,0.21709851005873892
polaris/pkis2-egfr-wt-reg-v2,710,pearsonr,0.5334601069790537
polaris/pkis2-kit-wt-cls-v2,43,mcc,0.26890642992563213
polaris/pkis2-kit-wt-cls-v2,43,pr_auc,0.4451773615247624
polaris/pkis2-kit-wt-cls-v2,43,cohen_kappa,0.25292740046838413
polaris/pkis2-kit-wt-cls-v2,43,roc_auc,0.7098646034816248
polaris/pkis2-kit-wt-cls-v2,43,f1,0.35294117647058826
polaris/pkis2-kit-wt-cls-v2,43,accuracy,0.8103448275862069
polaris/pkis2-kit-wt-cls-v2,118,mcc,0.3591347895785915
polaris/pkis2-kit-wt-cls-v2,118,pr_auc,0.5112406009011311
polaris/pkis2-kit-wt-cls-v2,118,cohen_kappa,0.3548728813559322
polaris/pkis2-kit-wt-cls-v2,118,roc_auc,0.7543520309477756
polaris/pkis2-kit-wt-cls-v2,118,f1,0.46153846153846156
polaris/pkis2-kit-wt-cls-v2,118,accuracy,0.8189655172413793
polaris/pkis2-kit-wt-cls-v2,710,mcc,0.2785396815179102
polaris/pkis2-kit-wt-cls-v2,710,pr_auc,0.44924248200435307
polaris/pkis2-kit-wt-cls-v2,710,cohen_kappa,0.27650727650727647
polaris/pkis2-kit-wt-cls-v2,710,roc_auc,0.7635396518375241
polaris/pkis2-kit-wt-cls-v2,710,f1,0.4
polaris/pkis2-kit-wt-cls-v2,710,accuracy,0.7931034482758621
polaris/pkis2-kit-wt-reg-v2,43,explained_var,0.09917284262623849
polaris/pkis2-kit-wt-reg-v2,43,spearmanr,0.4257415900836571
polaris/pkis2-kit-wt-reg-v2,43,mean_absolute_error,26.31193746312936
polaris/pkis2-kit-wt-reg-v2,43,mean_squared_error,1093.94040641657
polaris/pkis2-kit-wt-reg-v2,43,r2,0.09343260904371109
polaris/pkis2-kit-wt-reg-v2,43,pearsonr,0.45288289387649444
polaris/pkis2-kit-wt-reg-v2,118,explained_var,0.17266400123040626
polaris/pkis2-kit-wt-reg-v2,118,spearmanr,0.42920840954252515
polaris/pkis2-kit-wt-reg-v2,118,mean_absolute_error,24.27305753281459
polaris/pkis2-kit-wt-reg-v2,118,mean_squared_error,999.3897029525835
polaris/pkis2-kit-wt-reg-v2,118,r2,0.17178841713860582
polaris/pkis2-kit-wt-reg-v2,118,pearsonr,0.49369990986561524
polaris/pkis2-kit-wt-reg-v2,710,explained_var,0.06421331108389505
polaris/pkis2-kit-wt-reg-v2,710,spearmanr,0.4058064162585789
polaris/pkis2-kit-wt-reg-v2,710,mean_absolute_error,25.921202672767695
polaris/pkis2-kit-wt-reg-v2,710,mean_squared_error,1131.3917578127157
polaris/pkis2-kit-wt-reg-v2,710,r2,0.062396024487694435
polaris/pkis2-kit-wt-reg-v2,710,pearsonr,0.4401056492543712
polaris/pkis2-ret-wt-cls-v2,43,mcc,0.3617584851986606
polaris/pkis2-ret-wt-cls-v2,43,pr_auc,0.5544526924867846
polaris/pkis2-ret-wt-cls-v2,43,cohen_kappa,0.33137089991589563
polaris/pkis2-ret-wt-cls-v2,43,roc_auc,0.7858559153998678
polaris/pkis2-ret-wt-cls-v2,43,f1,0.4
polaris/pkis2-ret-wt-cls-v2,43,accuracy,0.8584905660377359
polaris/pkis2-ret-wt-cls-v2,118,mcc,0.3866614152084684
polaris/pkis2-ret-wt-cls-v2,118,pr_auc,0.547029587461797
polaris/pkis2-ret-wt-cls-v2,118,cohen_kappa,0.3695479777954005
polaris/pkis2-ret-wt-cls-v2,118,roc_auc,0.7805684071381361
polaris/pkis2-ret-wt-cls-v2,118,f1,0.4444444444444444
polaris/pkis2-ret-wt-cls-v2,118,accuracy,0.8584905660377359
polaris/pkis2-ret-wt-cls-v2,710,mcc,0.2644325983178027
polaris/pkis2-ret-wt-cls-v2,710,pr_auc,0.5282942413494244
polaris/pkis2-ret-wt-cls-v2,710,cohen_kappa,0.24222035323801505
polaris/pkis2-ret-wt-cls-v2,710,roc_auc,0.7759418374091209
polaris/pkis2-ret-wt-cls-v2,710,f1,0.32
polaris/pkis2-ret-wt-cls-v2,710,accuracy,0.839622641509434
polaris/pkis2-ret-wt-reg-v2,43,explained_var,0.1834235491260522
polaris/pkis2-ret-wt-reg-v2,43,spearmanr,0.4369504046249518
polaris/pkis2-ret-wt-reg-v2,43,mean_absolute_error,22.687575600190634
polaris/pkis2-ret-wt-reg-v2,43,mean_squared_error,1036.9495780898635
polaris/pkis2-ret-wt-reg-v2,43,r2,0.12670950159933003
polaris/pkis2-ret-wt-reg-v2,43,pearsonr,0.4717941567064843
polaris/pkis2-ret-wt-reg-v2,118,explained_var,0.2150545987326934
polaris/pkis2-ret-wt-reg-v2,118,spearmanr,0.5321953869288475
polaris/pkis2-ret-wt-reg-v2,118,mean_absolute_error,22.494671117683865
polaris/pkis2-ret-wt-reg-v2,118,mean_squared_error,980.7319188662975
polaris/pkis2-ret-wt-reg-v2,118,r2,0.17405447254063888
polaris/pkis2-ret-wt-reg-v2,118,pearsonr,0.5192798914022008
polaris/pkis2-ret-wt-reg-v2,710,explained_var,0.2490550580737776
polaris/pkis2-ret-wt-reg-v2,710,spearmanr,0.49241463477917113
polaris/pkis2-ret-wt-reg-v2,710,mean_absolute_error,22.223877302536415
polaris/pkis2-ret-wt-reg-v2,710,mean_squared_error,945.565779030603
polaris/pkis2-ret-wt-reg-v2,710,r2,0.20367043114926453
polaris/pkis2-ret-wt-reg-v2,710,pearsonr,0.5211169274501095
tdcommons/ames,43,roc_auc,0.7984922359944389
tdcommons/ames,118,roc_auc,0.8008752863772544
tdcommons/ames,710,roc_auc,0.804045507059077
tdcommons/bbb-martins,43,roc_auc,0.8661272670419011
tdcommons/bbb-martins,118,roc_auc,0.8657754846779238
tdcommons/bbb-martins,710,roc_auc,0.8674562226391495
tdcommons/bioavailability-ma,43,roc_auc,0.7040239441303625
tdcommons/bioavailability-ma,118,roc_auc,0.6990355836381776
tdcommons/bioavailability-ma,710,roc_auc,0.6923844363152644
tdcommons/caco2-wang,43,mean_absolute_error,0.4111337323312047
tdcommons/caco2-wang,118,mean_absolute_error,0.3713959995388353
tdcommons/caco2-wang,710,mean_absolute_error,0.3680377236553953
tdcommons/clearance-hepatocyte-az,43,spearmanr,0.3136945121179213
tdcommons/clearance-hepatocyte-az,118,spearmanr,0.2827184223042496
tdcommons/clearance-hepatocyte-az,710,spearmanr,0.2566449630434468
tdcommons/clearance-microsome-az,43,spearmanr,0.4648434483932083
tdcommons/clearance-microsome-az,118,spearmanr,0.4373748963654069
tdcommons/clearance-microsome-az,710,spearmanr,0.4556415047388314
tdcommons/cyp2c9-substrate-carbonmangels,43,pr_auc,0.33398803214639466
tdcommons/cyp2c9-substrate-carbonmangels,118,pr_auc,0.31070449549625623
tdcommons/cyp2c9-substrate-carbonmangels,710,pr_auc,0.3335368581131894
tdcommons/cyp2d6-substrate-carbonmangels,43,pr_auc,0.6822046544550495
tdcommons/cyp2d6-substrate-carbonmangels,118,pr_auc,0.6362982512935981
tdcommons/cyp2d6-substrate-carbonmangels,710,pr_auc,0.6581589399893427
tdcommons/cyp3a4-substrate-carbonmangels,43,roc_auc,0.659358047016275
tdcommons/cyp3a4-substrate-carbonmangels,118,roc_auc,0.6880650994575046
tdcommons/cyp3a4-substrate-carbonmangels,710,roc_auc,0.6437613019891502
tdcommons/dili,43,roc_auc,0.89
tdcommons/dili,118,roc_auc,0.8917391304347827
tdcommons/dili,710,roc_auc,0.8917391304347826
tdcommons/half-life-obach,43,spearmanr,0.36364113313527546
tdcommons/half-life-obach,118,spearmanr,0.296598606438475
tdcommons/half-life-obach,710,spearmanr,0.253673535410826
tdcommons/herg,43,roc_auc,0.8378497790868924
tdcommons/herg,118,roc_auc,0.8245949926362297
tdcommons/herg,710,roc_auc,0.8346097201767305
tdcommons/ld50-zhu,43,mean_absolute_error,0.6615036322512903
tdcommons/ld50-zhu,118,mean_absolute_error,0.6618349744441632
tdcommons/ld50-zhu,710,mean_absolute_error,0.6635742819946314
tdcommons/lipophilicity-astrazeneca,43,mean_absolute_error,0.6632201166096091
tdcommons/lipophilicity-astrazeneca,118,mean_absolute_error,0.6427876536990499
tdcommons/lipophilicity-astrazeneca,710,mean_absolute_error,0.6564532095060531
tdcommons/pgp-broccatelli,43,roc_auc,0.8741668888296454
tdcommons/pgp-broccatelli,118,roc_auc,0.8647693948280459
tdcommons/pgp-broccatelli,710,roc_auc,0.8676352972540655
tdcommons/ppbr-az,43,mean_absolute_error,9.809937675590797
tdcommons/ppbr-az,118,mean_absolute_error,9.878180045324031
tdcommons/ppbr-az,710,mean_absolute_error,9.948613631517016
tdcommons/vdss-lombardo,43,spearmanr,0.15184177899105586
tdcommons/vdss-lombardo,118,spearmanr,0.04605732743314703
tdcommons/vdss-lombardo,710,spearmanr,0.08393206303391032
