arm,task,task_type,metric,split,fraction,pct,n_train,mean,std,n_cells
random,HIV,classification,roc_auc,train,0.1,10,3290,0.8887974964449898,0.0331620014394125,9
random,HIV,classification,roc_auc,train,0.25,25,8224,0.8633382020889044,0.044834653893176354,9
random,HIV,classification,roc_auc,train,0.5,50,16448,0.8739418371600491,0.0280514260120599,9
random,HIV,classification,roc_auc,train,1.0,100,32896,0.8304831873059987,0.004822759322576825,3
random,Lipophilicity,regression,rmse,test,0.05,5,168,1.107235272725423,0.03403011140879026,9
random,Lipophilicity,regression,rmse,test,0.1,10,336,1.0978747871186998,0.021991089032295057,9
random,Lipophilicity,regression,rmse,test,0.25,25,840,1.0282984574635823,0.01740839067719709,9
random,Lipophilicity,regression,rmse,test,0.5,50,1680,0.9942998223834567,0.023450792437083062,9
random,Lipophilicity,regression,rmse,test,1.0,100,3360,0.9755064249038696,0.01672467790604442,3
random,Lipophilicity,regression,rmse,train,0.05,5,168,0.6951179405053457,0.14507585550237084,9
random,Lipophilicity,regression,rmse,train,0.1,10,336,0.8005157113075256,0.12572102499822085,9
random,Lipophilicity,regression,rmse,train,0.25,25,840,0.673995660410987,0.09359639663956426,9
random,Lipophilicity,regression,rmse,train,0.5,50,1680,0.7126275698343912,0.05371210529305381,9
random,Lipophilicity,regression,rmse,train,1.0,100,3360,0.7179734706878662,0.0055300757023846086,3
random,QM7,regression,rmse,test,0.05,5,274,223.93336486816406,9.265961497188817,9
random,QM7,regression,rmse,test,0.1,10,547,226.31354437934027,8.845018237426272,9
random,QM7,regression,rmse,test,0.25,25,1368,212.51577928331164,2.9242161751614573,9
random,QM7,regression,rmse,test,0.5,50,2735,211.67863972981772,2.975687800309574,9
random,QM7,regression,rmse,test,1.0,100,5470,209.28385416666666,4.977934009597813,3
random,QM7,regression,rmse,train,0.05,5,274,209.14097256130643,6.885264513779531,9
random,QM7,regression,rmse,train,0.1,10,547,198.24354383680554,18.851374946161204,9
random,QM7,regression,rmse,train,0.25,25,1368,199.89660814073352,10.372017777077854,9
random,QM7,regression,rmse,train,0.5,50,2735,200.89632839626736,8.846161522051208,9
random,QM7,regression,rmse,train,1.0,100,5470,203.89336649576822,6.714333921861013,3
random,Tox21,classification,nef1,test,0.05,5,313,0.3302028218694885,0.03853579654611145,9
random,Tox21,classification,nef1,test,0.1,10,626,0.31994047619047616,0.04322417902589752,9
random,Tox21,classification,nef1,test,0.25,25,1564,0.4269731040564374,0.026865532001428393,9
random,Tox21,classification,nef1,test,0.5,50,3129,0.4938712522045855,0.045985133338446775,9
random,Tox21,classification,nef1,test,1.0,100,6258,0.5521164021164021,0.04654600081987538,3
random,Tox21,classification,roc_auc,test,0.05,5,313,0.5983210270946808,0.009209441188290734,9
random,Tox21,classification,roc_auc,test,0.1,10,626,0.6136608109963123,0.013202541755724986,9
random,Tox21,classification,roc_auc,test,0.25,25,1564,0.6586751460470502,0.012089824653720833,9
random,Tox21,classification,roc_auc,test,0.5,50,3129,0.6743475270767965,0.006713793408849277,9
random,Tox21,classification,roc_auc,test,1.0,100,6258,0.6945771684261729,0.0052350083234181805,3
random,Tox21,classification,roc_auc,train,0.05,5,313,0.9535914731016588,0.015746491770144682,9
random,Tox21,classification,roc_auc,train,0.1,10,626,0.9355212217907789,0.013389545748148969,9
random,Tox21,classification,roc_auc,train,0.25,25,1564,0.9241000631408581,0.016668879736919728,9
random,Tox21,classification,roc_auc,train,0.5,50,3129,0.9029856791093233,0.017463315861138553,9
random,Tox21,classification,roc_auc,train,1.0,100,6258,0.9021282136092573,0.020137659950025432,3
sup,BACE,classification,nef1,test,0.05,5,60,0.7777777777777778,0.36324157862838946,9
sup,BACE,classification,nef1,test,0.1,10,121,0.8333333333333334,0.25,9
sup,BACE,classification,nef1,test,0.25,25,302,1.0,0.0,9
sup,BACE,classification,nef1,test,0.5,50,605,1.0,0.0,9
sup,BACE,classification,nef1,test,1.0,100,1210,1.0,0.0,3
sup,BACE,classification,roc_auc,test,0.05,5,60,0.6729066022544283,0.09274602051074343,9
sup,BACE,classification,roc_auc,test,0.1,10,121,0.7392713365539453,0.021466775540337466,9
sup,BACE,classification,roc_auc,test,0.25,25,302,0.7774355877616748,0.023547608334635737,9
sup,BACE,classification,roc_auc,test,0.5,50,605,0.7915056360708534,0.0135780298104366,9
sup,BACE,classification,roc_auc,test,1.0,100,1210,0.8144323671497585,0.023776325611736593,3
sup,BACE,classification,roc_auc,train,0.05,5,60,0.9082806515977249,0.047304631580510834,9
sup,BACE,classification,roc_auc,train,0.1,10,121,0.9331182013423286,0.029257990565440834,9
sup,BACE,classification,roc_auc,train,0.25,25,302,0.9008442487425969,0.03429335413091846,9
sup,BACE,classification,roc_auc,train,0.5,50,605,0.9139974630995942,0.03106430852389104,9
sup,BACE,classification,roc_auc,train,1.0,100,1210,0.9328900374845754,0.005199947212614868,3
sup,BBBP,classification,nef1,test,0.05,5,82,0.4074074074074074,0.2222222222222222,9
sup,BBBP,classification,nef1,test,0.1,10,163,0.5925925925925926,0.32394177193585005,9
sup,BBBP,classification,nef1,test,0.25,25,408,0.6666666666666666,0.16666666666666669,9
sup,BBBP,classification,nef1,test,0.5,50,816,0.6666666666666666,0.0,9
sup,BBBP,classification,nef1,test,1.0,100,1631,0.6666666666666666,0.0,3
sup,BBBP,classification,roc_auc,test,0.05,5,82,0.6029910824206999,0.051427419764873764,9
sup,BBBP,classification,roc_auc,test,0.1,10,163,0.5950905139651648,0.02165874173161353,9
sup,BBBP,classification,roc_auc,test,0.25,25,408,0.6564965582211945,0.023580410090818966,9
sup,BBBP,classification,roc_auc,test,0.5,50,816,0.6680583657170996,0.016654815703715554,9
sup,BBBP,classification,roc_auc,test,1.0,100,1631,0.6682082409994541,0.025482708761267247,3
sup,BBBP,classification,roc_auc,train,0.05,5,82,0.978565736904478,0.01562927729476459,9
sup,BBBP,classification,roc_auc,train,0.1,10,163,0.9809081457821739,0.017112737116203057,9
sup,BBBP,classification,roc_auc,train,0.25,25,408,0.9839015837418756,0.008614446963557813,9
sup,BBBP,classification,roc_auc,train,0.5,50,816,0.9713695819745348,0.006120117127624995,9
sup,BBBP,classification,roc_auc,train,1.0,100,1631,0.9617115379670343,0.0074492750315693764,3
sup,ESOL,regression,rmse,test,0.05,5,45,1.5269530084398057,0.08832853116391007,9
sup,ESOL,regression,rmse,test,0.1,10,90,1.2816085815429688,0.059108021728627926,9
sup,ESOL,regression,rmse,test,0.25,25,226,1.200817386309306,0.045336210181098506,9
sup,ESOL,regression,rmse,test,0.5,50,451,1.077248454093933,0.05649521139425532,9
sup,ESOL,regression,rmse,test,1.0,100,902,0.9523313244183859,0.02473448811949754,3
sup,ESOL,regression,rmse,train,0.05,5,45,0.7374788274367651,0.1943923451341581,9
sup,ESOL,regression,rmse,train,0.1,10,90,0.4546598311927583,0.26646900017231145,9
sup,ESOL,regression,rmse,train,0.25,25,226,0.35174560546875,0.07597998789251191,9
sup,ESOL,regression,rmse,train,0.5,50,451,0.5265493426058028,0.08425111130879637,9
sup,ESOL,regression,rmse,train,1.0,100,902,0.4414118230342865,0.036356066190695945,3
sup,HIV,classification,nef1,test,0.05,5,1645,0.46560846560846564,0.09306380475840138,9
sup,HIV,classification,nef1,test,0.1,10,3290,0.4894179894179895,0.09152827456087935,9
sup,HIV,classification,nef1,test,0.25,25,8224,0.6111111111111112,0.06734350297014736,9
sup,HIV,classification,nef1,test,0.5,50,16448,0.5846560846560847,0.1111111111111111,9
sup,HIV,classification,nef1,test,1.0,100,32896,0.5952380952380952,0.08247860988423227,3
sup,HIV,classification,roc_auc,test,0.05,5,1645,0.6687240015969298,0.0246284151433813,9
sup,HIV,classification,roc_auc,test,0.1,10,3290,0.6927557556010595,0.011676363588467619,9
sup,HIV,classification,roc_auc,test,0.25,25,8224,0.7292840216873366,0.02420356106973989,9
sup,HIV,classification,roc_auc,test,0.5,50,16448,0.7339600853413007,0.009190507246447963,9
sup,HIV,classification,roc_auc,test,1.0,100,32896,0.7624682867776791,0.015777450643733155,3
sup,HIV,classification,roc_auc,train,0.05,5,1645,0.9332796797673932,0.021446506896485328,9
sup,HIV,classification,roc_auc,train,0.1,10,3290,0.9191829781117663,0.025117036867149257,9
sup,HIV,classification,roc_auc,train,0.25,25,8224,0.890372835747388,0.02323297653478343,9
sup,HIV,classification,roc_auc,train,0.5,50,16448,0.8880720000428439,0.023295003866193188,9
sup,HIV,classification,roc_auc,train,1.0,100,32896,0.9161731057940082,0.005173674277843338,3
sup,Lipophilicity,regression,rmse,test,0.05,5,168,1.0328812069363065,0.018900221278094306,9
sup,Lipophilicity,regression,rmse,test,0.1,10,336,1.001158979203966,0.0352453854656963,9
sup,Lipophilicity,regression,rmse,test,0.25,25,840,0.9323381119304233,0.025994950793931288,9
sup,Lipophilicity,regression,rmse,test,0.5,50,1680,0.865425169467926,0.018664057586496485,9
sup,Lipophilicity,regression,rmse,test,1.0,100,3360,0.8033046921094259,0.010809116057953703,3
sup,Lipophilicity,regression,rmse,train,0.05,5,168,0.6040261089801788,0.11277526424907959,9
sup,Lipophilicity,regression,rmse,train,0.1,10,336,0.5800951851738824,0.0761471647376742,9
sup,Lipophilicity,regression,rmse,train,0.25,25,840,0.48720704515775043,0.08926885603097277,9
sup,Lipophilicity,regression,rmse,train,0.5,50,1680,0.48158973786565995,0.0795711253034117,9
sup,Lipophilicity,regression,rmse,train,1.0,100,3360,0.48025330901145935,0.07611956495439645,3
sup,QM7,regression,rmse,test,0.05,5,274,217.89325290256076,15.57665626888876,9
sup,QM7,regression,rmse,test,0.1,10,547,208.42882283528647,5.082165099515555,9
sup,QM7,regression,rmse,test,0.25,25,1368,204.8320787217882,3.2163162758759594,9
sup,QM7,regression,rmse,test,0.5,50,2735,202.84595404730902,2.100479834688583,9
sup,QM7,regression,rmse,test,1.0,100,5470,200.30545552571616,1.515931675298376,3
sup,QM7,regression,rmse,train,0.05,5,274,185.73920694986978,13.030531869578443,9
sup,QM7,regression,rmse,train,0.1,10,547,167.3925306532118,12.21220287923092,9
sup,QM7,regression,rmse,train,0.25,25,1368,180.93255445692273,7.740402410116989,9
sup,QM7,regression,rmse,train,0.5,50,2735,183.60674031575522,4.222643527476925,9
sup,QM7,regression,rmse,train,1.0,100,5470,191.24243672688803,6.058395943441104,3
sup,Tox21,classification,nef1,test,0.05,5,313,0.32502204585537914,0.050762367370322546,9
sup,Tox21,classification,nef1,test,0.1,10,626,0.3752204585537919,0.03595302212579082,9
sup,Tox21,classification,nef1,test,0.25,25,1564,0.42399691358024694,0.0506467467645892,9
sup,Tox21,classification,nef1,test,0.5,50,3129,0.47970679012345685,0.027768967880468606,9
sup,Tox21,classification,nef1,test,1.0,100,6258,0.5260251322751323,0.04178558395744865,3
sup,Tox21,classification,roc_auc,test,0.05,5,313,0.6562511394863478,0.01063394472570436,9
sup,Tox21,classification,roc_auc,test,0.1,10,626,0.6723275152903194,0.008599530924216984,9
sup,Tox21,classification,roc_auc,test,0.25,25,1564,0.7057970666596808,0.005191735834839957,9
sup,Tox21,classification,roc_auc,test,0.5,50,3129,0.7221766521214481,0.00630232730296174,9
sup,Tox21,classification,roc_auc,test,1.0,100,6258,0.7233536649604431,0.0035239777021002987,3
sup,Tox21,classification,roc_auc,train,0.05,5,313,0.9361303794884775,0.024681717531426926,9
sup,Tox21,classification,roc_auc,train,0.1,10,626,0.8992783649881988,0.015614703304550968,9
sup,Tox21,classification,roc_auc,train,0.25,25,1564,0.8929830817869195,0.023027473450752116,9
sup,Tox21,classification,roc_auc,train,0.5,50,3129,0.8725956285478447,0.011949784747851223,9
sup,Tox21,classification,roc_auc,train,1.0,100,6258,0.8907678019076332,0.015738211770625326,3
unsup,BACE,classification,nef1,test,0.05,5,60,0.7777777777777778,0.26352313834736496,9
unsup,BACE,classification,nef1,test,0.1,10,121,0.8888888888888888,0.22047927592204924,9
unsup,BACE,classification,nef1,test,0.25,25,302,1.0,0.0,9
unsup,BACE,classification,nef1,test,0.5,50,605,1.0,0.0,9
unsup,BACE,classification,nef1,test,1.0,100,1210,1.0,0.0,3
unsup,BACE,classification,roc_auc,test,0.05,5,60,0.6574879227053141,0.05787596941338218,9
unsup,BACE,classification,roc_auc,test,0.1,10,121,0.7322665056360709,0.025800028020004875,9
unsup,BACE,classification,roc_auc,test,0.25,25,302,0.7681159420289856,0.016500431212660385,9
unsup,BACE,classification,roc_auc,test,0.5,50,605,0.8102053140096618,0.019739519817287776,9
unsup,BACE,classification,roc_auc,test,1.0,100,1210,0.8172705314009662,0.009602018942174386,3
unsup,BACE,classification,roc_auc,train,0.05,5,60,0.9235847270016264,0.04398071942510859,9
unsup,BACE,classification,roc_auc,train,0.1,10,121,0.9020197912359578,0.057551392671319895,9
unsup,BACE,classification,roc_auc,train,0.25,25,302,0.9697584730754174,0.011482142977228868,9
unsup,BACE,classification,roc_auc,train,0.5,50,605,0.937774026327588,0.014295160341355303,9
unsup,BACE,classification,roc_auc,train,1.0,100,1210,0.9415696956997509,0.02475807146882172,3
unsup,BBBP,classification,nef1,test,0.05,5,82,0.48148148148148145,0.17568209223157663,9
unsup,BBBP,classification,nef1,test,0.1,10,163,0.7777777777777778,0.16666666666666666,9
unsup,BBBP,classification,nef1,test,0.25,25,408,0.7777777777777778,0.16666666666666666,9
unsup,BBBP,classification,nef1,test,0.5,50,816,0.48148148148148145,0.2421610524189263,9
unsup,BBBP,classification,nef1,test,1.0,100,1631,0.3333333333333333,0.0,3
unsup,BBBP,classification,roc_auc,test,0.05,5,82,0.6497842866471829,0.04902629315001155,9
unsup,BBBP,classification,roc_auc,test,0.1,10,163,0.6743210114440483,0.027688213082337848,9
unsup,BBBP,classification,roc_auc,test,0.25,25,408,0.7192086585091692,0.022524052169010177,9
unsup,BBBP,classification,roc_auc,test,0.5,50,816,0.7374185053152198,0.008278816853077582,9
unsup,BBBP,classification,roc_auc,test,1.0,100,1631,0.7425249702925779,0.002649726862874854,3
unsup,BBBP,classification,roc_auc,train,0.05,5,82,0.9983989380485162,0.0019342269427833785,9
unsup,BBBP,classification,roc_auc,train,0.1,10,163,0.9973208903002521,0.002149857299176355,9
unsup,BBBP,classification,roc_auc,train,0.25,25,408,0.9896229024557647,0.011542953784414065,9
unsup,BBBP,classification,roc_auc,train,0.5,50,816,0.9984509004628292,0.0008855216331086922,9
unsup,BBBP,classification,roc_auc,train,1.0,100,1631,0.9943394447444437,0.002308452259527569,3
unsup,ESOL,regression,rmse,test,0.05,5,45,1.622515042622884,0.07919165247028755,9
unsup,ESOL,regression,rmse,test,0.1,10,90,1.3342655499776204,0.07165645350012723,9
unsup,ESOL,regression,rmse,test,0.25,25,226,1.1680950456195407,0.03571850151964454,9
unsup,ESOL,regression,rmse,test,0.5,50,451,1.1177257696787517,0.061538665212629705,9
unsup,ESOL,regression,rmse,test,1.0,100,902,1.0006986459096272,0.002059932944166302,3
unsup,ESOL,regression,rmse,train,0.05,5,45,0.42988048162725234,0.18561206332141025,9
unsup,ESOL,regression,rmse,train,0.1,10,90,0.6330486933390299,0.20271267089532977,9
unsup,ESOL,regression,rmse,train,0.25,25,226,0.3353349169095357,0.07484234463666735,9
unsup,ESOL,regression,rmse,train,0.5,50,451,0.5752302043967776,0.12525381950400083,9
unsup,ESOL,regression,rmse,train,1.0,100,902,0.4187317192554474,0.04096661640940348,3
unsup,HIV,classification,nef1,test,0.05,5,1645,0.41798941798941797,0.0734930919740164,9
unsup,HIV,classification,nef1,test,0.1,10,3290,0.41534391534391535,0.1342185279784743,9
unsup,HIV,classification,nef1,test,0.25,25,8224,0.5291005291005291,0.10566291234678055,9
unsup,HIV,classification,nef1,test,0.5,50,16448,0.544973544973545,0.05512874598988017,9
unsup,HIV,classification,nef1,test,1.0,100,32896,0.5079365079365079,0.0836162996258154,3
unsup,HIV,classification,roc_auc,test,0.05,5,1645,0.6532245532245532,0.030326519747158852,9
unsup,HIV,classification,roc_auc,test,0.1,10,3290,0.6489609224415854,0.02291532955594984,9
unsup,HIV,classification,roc_auc,test,0.25,25,8224,0.7093094137293032,0.03763218415123662,9
unsup,HIV,classification,roc_auc,test,0.5,50,16448,0.721696780812803,0.03399638420026573,9
unsup,HIV,classification,roc_auc,test,1.0,100,32896,0.7639235534263159,0.005336227280071676,3
unsup,HIV,classification,roc_auc,train,0.05,5,1645,0.9626535869459194,0.017737842727401393,9
unsup,HIV,classification,roc_auc,train,0.1,10,3290,0.9374494356779235,0.039302386206558675,9
unsup,HIV,classification,roc_auc,train,0.25,25,8224,0.9243876609033883,0.03626085593667179,9
unsup,HIV,classification,roc_auc,train,0.5,50,16448,0.9217661964550035,0.025199887466331148,9
unsup,HIV,classification,roc_auc,train,1.0,100,32896,0.9450975211993246,0.005401639738737738,3
unsup,Lipophilicity,regression,rmse,test,0.05,5,168,1.082907689942254,0.03460583433172136,9
unsup,Lipophilicity,regression,rmse,test,0.1,10,336,1.0422813495000203,0.024504108315220718,9
unsup,Lipophilicity,regression,rmse,test,0.25,25,840,0.9969193339347839,0.035314615944792634,9
unsup,Lipophilicity,regression,rmse,test,0.5,50,1680,0.9215544859568278,0.013651922254233563,9
unsup,Lipophilicity,regression,rmse,test,1.0,100,3360,0.8831499814987183,0.01559607187567739,3
unsup,Lipophilicity,regression,rmse,train,0.05,5,168,0.5710793435573578,0.21105835169808412,9
unsup,Lipophilicity,regression,rmse,train,0.1,10,336,0.46992939876185524,0.1286235705001201,9
unsup,Lipophilicity,regression,rmse,train,0.25,25,840,0.4541618095503913,0.17494957265563651,9
unsup,Lipophilicity,regression,rmse,train,0.5,50,1680,0.3698941038714515,0.0677308897582636,9
unsup,Lipophilicity,regression,rmse,train,1.0,100,3360,0.46335922678311664,0.06477874155245589,3
unsup,QM7,regression,rmse,test,0.05,5,274,223.90144517686633,11.989366941554774,9
unsup,QM7,regression,rmse,test,0.1,10,547,221.2828894721137,6.34106310880919,9
unsup,QM7,regression,rmse,test,0.25,25,1368,210.43789672851562,4.580069570581686,9
unsup,QM7,regression,rmse,test,0.5,50,2735,215.16486104329428,5.005438238260504,9
unsup,QM7,regression,rmse,test,1.0,100,5470,208.75869750976562,3.918126104409734,3
unsup,QM7,regression,rmse,train,0.05,5,274,192.923099093967,23.511329093503083,9
unsup,QM7,regression,rmse,train,0.1,10,547,194.84348381890192,13.087809040094559,9
unsup,QM7,regression,rmse,train,0.25,25,1368,183.85803053114148,6.733876515398,9
unsup,QM7,regression,rmse,train,0.5,50,2735,189.02979193793402,8.782480423729057,9
unsup,QM7,regression,rmse,train,1.0,100,5470,193.29578145345053,3.685595433934567,3
unsup,Tox21,classification,nef1,test,0.05,5,313,0.3494378306878307,0.04300881290719165,9
unsup,Tox21,classification,nef1,test,0.1,10,626,0.4118386243386244,0.0152402071019212,9
unsup,Tox21,classification,nef1,test,0.25,25,1564,0.4895833333333333,0.037203802882878785,9
unsup,Tox21,classification,nef1,test,0.5,50,3129,0.5565586419753087,0.030380939991674422,9
unsup,Tox21,classification,nef1,test,1.0,100,6258,0.5919312169312169,0.058685006953669745,3
unsup,Tox21,classification,roc_auc,test,0.05,5,313,0.6299994852639674,0.011695381503010723,9
unsup,Tox21,classification,roc_auc,test,0.1,10,626,0.664132599478698,0.016023225555997753,9
unsup,Tox21,classification,roc_auc,test,0.25,25,1564,0.7101326142398209,0.007606879416098003,9
unsup,Tox21,classification,roc_auc,test,0.5,50,3129,0.720834451949515,0.005100977657652516,9
unsup,Tox21,classification,roc_auc,test,1.0,100,6258,0.7327118508250877,0.002064257244506892,3
unsup,Tox21,classification,roc_auc,train,0.05,5,313,0.9691924487669576,0.005367599974166867,9
unsup,Tox21,classification,roc_auc,train,0.1,10,626,0.9405059895668697,0.01556342205966462,9
unsup,Tox21,classification,roc_auc,train,0.25,25,1564,0.9319400231097473,0.012278735486541521,9
unsup,Tox21,classification,roc_auc,train,0.5,50,3129,0.8984933447521348,0.016461822099336228,9
unsup,Tox21,classification,roc_auc,train,1.0,100,6258,0.9165853117890354,0.027001516782666615,3
unsup2sup,BACE,classification,nef1,test,0.05,5,60,0.9444444444444444,0.16666666666666666,9
unsup2sup,BACE,classification,nef1,test,0.1,10,121,0.8333333333333334,0.25,9
unsup2sup,BACE,classification,nef1,test,0.25,25,302,0.8888888888888888,0.22047927592204924,9
unsup2sup,BACE,classification,nef1,test,0.5,50,605,0.8333333333333334,0.25,9
unsup2sup,BACE,classification,nef1,test,1.0,100,1210,0.5,0.0,3
unsup2sup,BACE,classification,roc_auc,test,0.05,5,60,0.726388888888889,0.04064910199842948,9
unsup2sup,BACE,classification,roc_auc,test,0.1,10,121,0.756340579710145,0.016404433147966767,9
unsup2sup,BACE,classification,roc_auc,test,0.25,25,302,0.7827697262479871,0.016989055783252136,9
unsup2sup,BACE,classification,roc_auc,test,0.5,50,605,0.8018518518518518,0.010910542392385408,9
unsup2sup,BACE,classification,roc_auc,test,1.0,100,1210,0.7976449275362318,0.003923262287628207,3
unsup2sup,BACE,classification,roc_auc,train,0.05,5,60,0.8749630822079664,0.023303347351681068,9
unsup2sup,BACE,classification,roc_auc,train,0.1,10,121,0.8697826174188698,0.029182835140173734,9
unsup2sup,BACE,classification,roc_auc,train,0.25,25,302,0.9333859190742042,0.03500742419023694,9
unsup2sup,BACE,classification,roc_auc,train,0.5,50,605,0.9238859737633971,0.008192819023228546,9
unsup2sup,BACE,classification,roc_auc,train,1.0,100,1210,0.9421927312518917,0.013523853356289963,3
unsup2sup,BBBP,classification,nef1,test,0.05,5,82,0.5925925925925926,0.1469861839480328,9
unsup2sup,BBBP,classification,nef1,test,0.1,10,163,0.48148148148148145,0.17568209223157663,9
unsup2sup,BBBP,classification,nef1,test,0.25,25,408,0.48148148148148145,0.24216105241892633,9
unsup2sup,BBBP,classification,nef1,test,0.5,50,816,0.7777777777777778,0.23570226039551584,9
unsup2sup,BBBP,classification,nef1,test,1.0,100,1631,0.6666666666666666,0.0,3
unsup2sup,BBBP,classification,roc_auc,test,0.05,5,82,0.6082474226804124,0.03676016445410284,9
unsup2sup,BBBP,classification,roc_auc,test,0.1,10,163,0.6146171221804713,0.01873465039907189,9
unsup2sup,BBBP,classification,roc_auc,test,0.25,25,408,0.6415090299857619,0.019441364581104074,9
unsup2sup,BBBP,classification,roc_auc,test,0.5,50,816,0.6755521298348159,0.0277910058875495,9
unsup2sup,BBBP,classification,roc_auc,test,1.0,100,1631,0.6797379323634262,0.024232914454678116,3
unsup2sup,BBBP,classification,roc_auc,train,0.05,5,82,0.9939355618784561,0.004171947197531662,9
unsup2sup,BBBP,classification,roc_auc,train,0.1,10,163,0.9882564915298535,0.012674509763712535,9
unsup2sup,BBBP,classification,roc_auc,train,0.25,25,408,0.9762680426990217,0.008173835055734038,9
unsup2sup,BBBP,classification,roc_auc,train,0.5,50,816,0.9738201809771181,0.011000680129792587,9
unsup2sup,BBBP,classification,roc_auc,train,1.0,100,1631,0.9651349567572663,0.009383251465581529,3
unsup2sup,ESOL,regression,rmse,test,0.05,5,45,1.70143637392256,0.14034600807121664,9
unsup2sup,ESOL,regression,rmse,test,0.1,10,90,1.533054682943556,0.07461281362570665,9
unsup2sup,ESOL,regression,rmse,test,0.25,25,226,1.3452229764726427,0.11565916320359611,9
