arm,task,task_type,fraction,pct,n_train,head_seed,metric,split,value,subsample_seed
unsup_only,QM7,regression,0.25,25,1368,1,rmse,train,205.3975524902344,1
unsup_only,QM7,regression,0.25,25,1368,2,rmse,train,204.46946716308597,1
unsup_only,QM7,regression,0.25,25,1368,0,rmse,test,201.66815185546875,2
unsup_only,QM7,regression,0.25,25,1368,1,rmse,test,198.6534423828125,2
unsup_only,QM7,regression,0.25,25,1368,2,rmse,test,204.1329345703125,2
unsup_only,QM7,regression,0.25,25,1368,0,rmse,train,209.38597106933597,2
unsup_only,QM7,regression,0.25,25,1368,1,rmse,train,210.72775268554688,2
unsup_only,QM7,regression,0.25,25,1368,2,rmse,train,215.88563537597656,2
unsup_only,QM7,regression,0.5,50,2735,0,rmse,test,197.8018341064453,0
unsup_only,QM7,regression,0.5,50,2735,1,rmse,test,202.0353240966797,0
unsup_only,QM7,regression,0.5,50,2735,2,rmse,test,201.19000244140625,0
unsup_only,QM7,regression,0.5,50,2735,0,rmse,train,214.65480041503903,0
unsup_only,QM7,regression,0.5,50,2735,1,rmse,train,195.48001098632807,0
unsup_only,QM7,regression,0.5,50,2735,2,rmse,train,198.46945190429688,0
unsup_only,QM7,regression,0.5,50,2735,0,rmse,test,202.8027801513672,1
unsup_only,QM7,regression,0.5,50,2735,1,rmse,test,208.01495361328125,1
unsup_only,QM7,regression,0.5,50,2735,2,rmse,test,200.7301483154297,1
unsup_only,QM7,regression,0.5,50,2735,0,rmse,train,206.4864959716797,1
unsup_only,QM7,regression,0.5,50,2735,1,rmse,train,157.54421997070312,1
unsup_only,QM7,regression,0.5,50,2735,2,rmse,train,189.9333648681641,1
unsup_only,QM7,regression,0.5,50,2735,0,rmse,test,206.68223571777344,2
unsup_only,QM7,regression,0.5,50,2735,1,rmse,test,205.7865447998047,2
unsup_only,QM7,regression,0.5,50,2735,2,rmse,test,201.2380523681641,2
unsup_only,QM7,regression,0.5,50,2735,0,rmse,train,187.34039306640625,2
unsup_only,QM7,regression,0.5,50,2735,1,rmse,train,181.3264617919922,2
unsup_only,QM7,regression,0.5,50,2735,2,rmse,train,188.40557861328125,2
unsup_only,QM7,regression,1.0,100,5470,0,rmse,test,199.3044891357422,0
unsup_only,QM7,regression,1.0,100,5470,1,rmse,test,202.4686584472656,0
unsup_only,QM7,regression,1.0,100,5470,2,rmse,test,200.122802734375,0
unsup_only,QM7,regression,1.0,100,5470,0,rmse,train,173.68215942382812,0
unsup_only,QM7,regression,1.0,100,5470,1,rmse,train,182.1669921875,0
unsup_only,QM7,regression,1.0,100,5470,2,rmse,train,187.31134033203125,0
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,test,0.6798913043478261,0
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,test,0.7009057971014493,0
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,test,0.6211050724637681,0
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,train,0.9015837104072398,0
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,train,0.933257918552036,0
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,train,0.7579185520361991,0
sup_only:dense,BACE,classification,0.05,5,60,0,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.05,5,60,1,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.05,5,60,2,nef1,test,0.5,0
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,test,0.4439311594202899,1
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,test,0.4746376811594202,1
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,test,0.6384963768115943,1
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,train,0.6681643132220796,1
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,train,0.4922978177150193,1
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,train,0.9075738125802312,1
sup_only:dense,BACE,classification,0.05,5,60,0,nef1,test,0.0,1
sup_only:dense,BACE,classification,0.05,5,60,1,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.05,5,60,2,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,test,0.6731884057971015,2
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,test,0.6391304347826087,2
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,test,0.7127717391304348,2
sup_only:dense,BACE,classification,0.05,5,60,0,roc_auc,train,0.968,2
sup_only:dense,BACE,classification,0.05,5,60,1,roc_auc,train,0.9382857142857144,2
sup_only:dense,BACE,classification,0.05,5,60,2,roc_auc,train,0.9748571428571428,2
sup_only:dense,BACE,classification,0.05,5,60,0,nef1,test,0.5,2
sup_only:dense,BACE,classification,0.05,5,60,1,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.05,5,60,2,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,test,0.6267210144927536,0
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,test,0.6779891304347826,0
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,test,0.7303442028985506,0
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,train,0.9654403567447044,0
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,train,0.9615384615384616,0
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,train,0.9159698996655518,0
sup_only:dense,BACE,classification,0.1,10,121,0,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.1,10,121,1,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.1,10,121,2,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,test,0.7282608695652174,1
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,test,0.7263586956521739,1
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,test,0.8043478260869567,1
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,train,0.8805741360089187,1
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,train,0.8885172798216276,1
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,train,0.9513656633221852,1
sup_only:dense,BACE,classification,0.1,10,121,0,nef1,test,0.0,1
sup_only:dense,BACE,classification,0.1,10,121,1,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.1,10,121,2,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,test,0.7219202898550725,2
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,test,0.7208333333333333,2
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,test,0.7895833333333333,2
sup_only:dense,BACE,classification,0.1,10,121,0,roc_auc,train,0.8615492957746479,2
sup_only:dense,BACE,classification,0.1,10,121,1,roc_auc,train,0.92,2
sup_only:dense,BACE,classification,0.1,10,121,2,roc_auc,train,0.9577464788732394,2
sup_only:dense,BACE,classification,0.1,10,121,0,nef1,test,0.5,2
sup_only:dense,BACE,classification,0.1,10,121,1,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.1,10,121,2,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,test,0.745018115942029,0
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,test,0.7144021739130435,0
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,test,0.7979166666666667,0
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,train,0.8202535601089238,0
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,train,0.8300968706754163,0
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,train,0.8933083344493549,0
sup_only:dense,BACE,classification,0.25,25,302,0,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.25,25,302,1,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.25,25,302,2,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,test,0.7947463768115942,1
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,test,0.8134057971014493,1
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,test,0.8350543478260869,1
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,train,0.9618624772313298,1
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,train,0.967827868852459,1
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,train,0.929280510018215,1
sup_only:dense,BACE,classification,0.25,25,302,0,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.25,25,302,1,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.25,25,302,2,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,test,0.7122282608695653,2
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,test,0.7901268115942027,2
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,test,0.8044384057971016,2
sup_only:dense,BACE,classification,0.25,25,302,0,roc_auc,train,0.836983136983137,2
sup_only:dense,BACE,classification,0.25,25,302,1,roc_auc,train,0.9625779625779626,2
sup_only:dense,BACE,classification,0.25,25,302,2,roc_auc,train,0.9487179487179488,2
sup_only:dense,BACE,classification,0.25,25,302,0,nef1,test,0.5,2
sup_only:dense,BACE,classification,0.25,25,302,1,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.25,25,302,2,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,test,0.7918478260869565,0
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,test,0.7268115942028985,0
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,test,0.8215579710144927,0
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,train,0.9626659538447828,0
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,train,0.8193664795509221,0
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,train,0.9453131961151208,0
sup_only:dense,BACE,classification,0.5,50,605,0,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.5,50,605,1,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.5,50,605,2,nef1,test,1.0,0
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,test,0.7634057971014493,1
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,test,0.6951992753623188,1
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,test,0.8203804347826086,1
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,train,0.9421133618115842,1
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,train,0.8106540811170824,1
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,train,0.9655447613798172,1
sup_only:dense,BACE,classification,0.5,50,605,0,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.5,50,605,1,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.5,50,605,2,nef1,test,1.0,1
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,test,0.7843297101449276,2
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,test,0.8326992753623188,2
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,test,0.8370471014492753,2
sup_only:dense,BACE,classification,0.5,50,605,0,roc_auc,train,0.9491872604731068,2
sup_only:dense,BACE,classification,0.5,50,605,1,roc_auc,train,0.9450134355314744,2
sup_only:dense,BACE,classification,0.5,50,605,2,roc_auc,train,0.9501288489493854,2
sup_only:dense,BACE,classification,0.5,50,605,0,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.5,50,605,1,nef1,test,1.0,2
sup_only:dense,BACE,classification,0.5,50,605,2,nef1,test,1.0,2
sup_only:dense,BACE,classification,1.0,100,1210,0,roc_auc,test,0.7730072463768116,0
sup_only:dense,BACE,classification,1.0,100,1210,1,roc_auc,test,0.8054347826086957,0
sup_only:dense,BACE,classification,1.0,100,1210,2,roc_auc,test,0.8298913043478261,0
sup_only:dense,BACE,classification,1.0,100,1210,0,roc_auc,train,0.8698386533491653,0
sup_only:dense,BACE,classification,1.0,100,1210,1,roc_auc,train,0.9523126353286302,0
sup_only:dense,BACE,classification,1.0,100,1210,2,roc_auc,train,0.9590263323321924,0
sup_only:dense,BACE,classification,1.0,100,1210,0,nef1,test,1.0,0
sup_only:dense,BACE,classification,1.0,100,1210,1,nef1,test,1.0,0
sup_only:dense,BACE,classification,1.0,100,1210,2,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,test,0.7168320647461219,0
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,test,0.7201560844011947,0
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,test,0.7240100202331631,0
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,train,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,train,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,train,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,0,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,1,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,2,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,test,0.6328162636092108,1
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,test,0.6663455053473359,1
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,test,0.6755949513440602,1
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,train,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,train,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,train,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,0,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,1,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,2,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,test,0.7032951151363329,2
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,test,0.7000674438770594,2
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,test,0.5256286732825899,2
sup_only:dense,BBBP,classification,0.05,5,82,0,roc_auc,train,1.0,2
sup_only:dense,BBBP,classification,0.05,5,82,1,roc_auc,train,1.0,2
sup_only:dense,BBBP,classification,0.05,5,82,2,roc_auc,train,0.4804905239687848,2
sup_only:dense,BBBP,classification,0.05,5,82,0,nef1,test,1.0,2
sup_only:dense,BBBP,classification,0.05,5,82,1,nef1,test,1.0,2
sup_only:dense,BBBP,classification,0.05,5,82,2,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,test,0.6414876192311398,0
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,test,0.6671162925137297,0
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,test,0.6762693901146546,0
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,train,0.992,0
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,train,0.9997894736842106,0
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,train,0.9989473684210528,0
sup_only:dense,BBBP,classification,0.1,10,163,0,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.1,10,163,1,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.1,10,163,2,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,test,0.6836400423932941,1
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,test,0.6852779651218807,1
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,test,0.7148087484343386,1
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,train,0.9994385176866928,1
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,train,0.9985962942167322,1
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,train,0.9997192588433464,1
sup_only:dense,BBBP,classification,0.1,10,163,0,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.1,10,163,1,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.1,10,163,2,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,test,0.6422584063975336,2
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,test,0.6876385008189613,2
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,test,0.6998265728875613,2
sup_only:dense,BBBP,classification,0.1,10,163,0,roc_auc,train,0.994513358778626,2
sup_only:dense,BBBP,classification,0.1,10,163,1,roc_auc,train,1.0,2
sup_only:dense,BBBP,classification,0.1,10,163,2,roc_auc,train,1.0,2
sup_only:dense,BBBP,classification,0.1,10,163,0,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.1,10,163,1,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.1,10,163,2,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,test,0.6829174294248,0
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,test,0.6847962231428847,0
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,test,0.6700549185856055,0
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,train,0.9960640138408304,0
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,train,0.990462802768166,0
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,train,0.9999567474048444,0
sup_only:dense,BBBP,classification,0.25,25,408,0,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.25,25,408,1,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.25,25,408,2,nef1,test,0.6666666666666666,0
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,test,0.6921187012236246,1
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,test,0.7206860005780903,1
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,test,0.7154350130070336,1
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,train,0.9971271494708996,1
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,train,1.0,1
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,train,1.0,1
sup_only:dense,BBBP,classification,0.25,25,408,0,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.25,25,408,1,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.25,25,408,2,nef1,test,0.6666666666666666,1
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,test,0.7085461027073898,2
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,test,0.7080161865304944,2
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,test,0.7058001734271124,2
sup_only:dense,BBBP,classification,0.25,25,408,0,roc_auc,train,0.9993526460592328,2
sup_only:dense,BBBP,classification,0.25,25,408,1,roc_auc,train,0.9930611749474024,2
sup_only:dense,BBBP,classification,0.25,25,408,2,roc_auc,train,0.997086907266548,2
sup_only:dense,BBBP,classification,0.25,25,408,0,nef1,test,1.0,2
sup_only:dense,BBBP,classification,0.25,25,408,1,nef1,test,1.0,2
sup_only:dense,BBBP,classification,0.25,25,408,2,nef1,test,1.0,2
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,test,0.7375469698429522,0
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,test,0.735860872916466,0
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,test,0.7402928991232296,0
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,train,0.998170108362298,0
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,train,0.9958750766714372,0
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,train,0.997168268247802,0
sup_only:dense,BBBP,classification,0.5,50,816,0,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.5,50,816,1,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.5,50,816,2,nef1,test,1.0,0
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,test,0.7354273051353694,1
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,test,0.7332594662298872,1
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,test,0.7226129684940746,1
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,train,0.999583740171643,1
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,train,0.9954776710005652,1
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,train,0.9922966236702812,1
sup_only:dense,BBBP,classification,0.5,50,816,0,nef1,test,1.0,1
sup_only:dense,BBBP,classification,0.5,50,816,1,nef1,test,0.6666666666666666,1
sup_only:dense,BBBP,classification,0.5,50,816,2,nef1,test,0.6666666666666666,1
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,test,0.7387994989883419,2
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,test,0.7110029868002696,2
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,test,0.7198188650158975,2
sup_only:dense,BBBP,classification,0.5,50,816,0,roc_auc,train,1.0,2
sup_only:dense,BBBP,classification,0.5,50,816,1,roc_auc,train,0.9858527887669248,2
sup_only:dense,BBBP,classification,0.5,50,816,2,roc_auc,train,0.9930740513734886,2
sup_only:dense,BBBP,classification,0.5,50,816,0,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.5,50,816,1,nef1,test,0.6666666666666666,2
sup_only:dense,BBBP,classification,0.5,50,816,2,nef1,test,1.0,2
sup_only:dense,BBBP,classification,1.0,100,1631,0,roc_auc,test,0.7422680412371134,0
sup_only:dense,BBBP,classification,1.0,100,1631,1,roc_auc,test,0.7471336352249734,0
sup_only:dense,BBBP,classification,1.0,100,1631,2,roc_auc,test,0.7192889488390019,0
sup_only:dense,BBBP,classification,1.0,100,1631,0,roc_auc,train,0.9969631515338528,0
sup_only:dense,BBBP,classification,1.0,100,1631,1,roc_auc,train,0.9930751626423924,0
sup_only:dense,BBBP,classification,1.0,100,1631,2,roc_auc,train,0.9910668826660496,0
sup_only:dense,BBBP,classification,1.0,100,1631,0,nef1,test,1.0,0
sup_only:dense,BBBP,classification,1.0,100,1631,1,nef1,test,0.6666666666666666,0
sup_only:dense,BBBP,classification,1.0,100,1631,2,nef1,test,1.0,0
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,test,0.652018432888836,0
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,test,0.6402176743571166,0
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,test,0.6490237002131117,0
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,train,0.8802180029413521,0
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,train,0.8403206921471517,0
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,train,0.7625176811304876,0
sup_only:dense,Tox21,classification,0.05,5,313,0,nef1,test,0.1945436507936508,0
sup_only:dense,Tox21,classification,0.05,5,313,1,nef1,test,0.2389880952380952,0
sup_only:dense,Tox21,classification,0.05,5,313,2,nef1,test,0.1416666666666666,0
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,test,0.6364232658976207,1
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,test,0.630964086085973,1
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,test,0.6489527521210715,1
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,train,0.8562877915131829,1
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,train,0.8171421958417083,1
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,train,0.8822502675919507,1
sup_only:dense,Tox21,classification,0.05,5,313,0,nef1,test,0.2298611111111111,1
sup_only:dense,Tox21,classification,0.05,5,313,1,nef1,test,0.2277777777777777,1
sup_only:dense,Tox21,classification,0.05,5,313,2,nef1,test,0.3595238095238095,1
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,test,0.6171119813411363,2
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,test,0.6195766064769551,2
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,test,0.6342614366555742,2
sup_only:dense,Tox21,classification,0.05,5,313,0,roc_auc,train,0.8517705614596761,2
sup_only:dense,Tox21,classification,0.05,5,313,1,roc_auc,train,0.7952643166827612,2
sup_only:dense,Tox21,classification,0.05,5,313,2,roc_auc,train,0.7971369846605727,2
sup_only:dense,Tox21,classification,0.05,5,313,0,nef1,test,0.1980158730158729,2
sup_only:dense,Tox21,classification,0.05,5,313,1,nef1,test,0.1988095238095238,2
sup_only:dense,Tox21,classification,0.05,5,313,2,nef1,test,0.1811507936507936,2
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,test,0.682298540360201,0
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,test,0.6876869004687199,0
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,test,0.6820557501381308,0
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,train,0.9346385994016017,0
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,train,0.9076260287250838,0
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,train,0.8352570399113106,0
sup_only:dense,Tox21,classification,0.1,10,626,0,nef1,test,0.3741071428571428,0
sup_only:dense,Tox21,classification,0.1,10,626,1,nef1,test,0.5180555555555556,0
sup_only:dense,Tox21,classification,0.1,10,626,2,nef1,test,0.223015873015873,0
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,test,0.6512520431384942,1
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,test,0.6601551544198924,1
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,test,0.6522521668796385,1
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,train,0.8648690218999345,1
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,train,0.8119877068744422,1
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,train,0.7601444752751184,1
sup_only:dense,Tox21,classification,0.1,10,626,0,nef1,test,0.4473214285714286,1
sup_only:dense,Tox21,classification,0.1,10,626,1,nef1,test,0.2742063492063492,1
sup_only:dense,Tox21,classification,0.1,10,626,2,nef1,test,0.1702380952380952,1
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,test,0.6924936871397942,2
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,test,0.6776165890292877,2
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,test,0.6788730777267346,2
sup_only:dense,Tox21,classification,0.1,10,626,0,roc_auc,train,0.9288012238018922,2
sup_only:dense,Tox21,classification,0.1,10,626,1,roc_auc,train,0.9313629154735088,2
sup_only:dense,Tox21,classification,0.1,10,626,2,roc_auc,train,0.8632689649914206,2
sup_only:dense,Tox21,classification,0.1,10,626,0,nef1,test,0.4800595238095237,2
sup_only:dense,Tox21,classification,0.1,10,626,1,nef1,test,0.4882936507936508,2
sup_only:dense,Tox21,classification,0.1,10,626,2,nef1,test,0.3989087301587302,2
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,test,0.6928787508361872,0
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,test,0.690225989898226,0
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,test,0.7055112222089237,0
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,train,0.8965019919958795,0
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,train,0.8422558972538751,0
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,train,0.9306225686668458,0
sup_only:dense,Tox21,classification,0.25,25,1566,0,nef1,test,0.5065476190476191,0
sup_only:dense,Tox21,classification,0.25,25,1566,1,nef1,test,0.3339285714285714,0
sup_only:dense,Tox21,classification,0.25,25,1566,2,nef1,test,0.5308531746031747,0
